time,actualComX,actualComY,springLegDelta,Phase,footInBaseX,footInBaseY
0.11,0.114209,4.90433,0.00943019,0,0.383155,4.09032,
0.111,0.114022,4.90404,0.00970842,0,0.381136,4.09043,
0.112,0.113835,4.90375,0.00998997,0,0.379124,4.09053,
0.113,0.113649,4.90345,0.0102748,0,0.377121,4.09062,
0.114,0.113463,4.90316,0.010563,0,0.375126,4.09071,
0.115,0.113278,4.90286,0.0108546,0,0.373139,4.0908,
0.116,0.113093,4.90256,0.0111494,0,0.37116,4.09088,
0.117,0.112909,4.90225,0.0114475,0,0.36919,4.09096,
0.118,0.112725,4.90195,0.0117489,0,0.367227,4.09103,
0.119,0.112542,4.90164,0.0120536,0,0.365273,4.0911,
0.12,0.11236,4.90133,0.0123615,0,0.363327,4.09116,
0.121,0.112178,4.90102,0.0126727,0,0.361388,4.09122,
0.122,0.111996,4.9007,0.0129872,0,0.359458,4.09128,
0.123,0.111815,4.90038,0.013305,0,0.357535,4.09133,
0.124,0.111634,4.90006,0.0136259,0,0.355621,4.09138,
0.125,0.111455,4.89974,0.0139502,0,0.353714,4.09142,
0.126,0.111275,4.89942,0.0142776,0,0.351815,4.09146,
0.127,0.111096,4.89909,0.0146083,0,0.349924,4.09149,
0.128,0.110918,4.89876,0.0149422,0,0.348041,4.09152,
0.129,0.11074,4.89843,0.0152792,0,0.346165,4.09155,
0.13,0.110562,4.8981,0.0156195,0,0.344298,4.09157,
0.131,0.110386,4.89776,0.015963,0,0.342437,4.09158,
0.132,0.110209,4.89742,0.0163096,0,0.340585,4.09159,
0.133,0.110033,4.89708,0.0166595,0,0.33874,4.0916,
0.134,0.109858,4.89674,0.0170124,0,0.336902,4.0916,
0.135,0.109683,4.89639,0.0173686,0,0.335073,4.0916,
0.136,0.109509,4.89605,0.0177279,0,0.33325,4.09159,
0.137,0.109335,4.8957,0.0180903,0,0.331435,4.09158,
0.138,0.109161,4.89534,0.0184559,0,0.329628,4.09156,
0.139,0.108988,4.89499,0.0188246,0,0.327828,4.09154,
0.14,0.108816,4.89463,0.0191964,0,0.326035,4.09151,
0.141,0.108644,4.89427,0.0195713,0,0.32425,4.09148,
0.142,0.108473,4.89391,0.0199493,0,0.322472,4.09145,
0.143,0.108302,4.89355,0.0203304,0,0.320701,4.09141,
0.144,0.108131,4.89318,0.0207145,0,0.318938,4.09136,
0.145,0.107961,4.89281,0.0211018,0,0.317181,4.09131,
0.146,0.107792,4.89244,0.0214921,0,0.315432,4.09126,
0.147,0.107623,4.89207,0.0218854,0,0.31369,4.0912,
0.148,0.107454,4.89169,0.0222818,0,0.311956,4.09114,
0.149,0.107286,4.89131,0.0226813,0,0.310228,4.09107,
0.15,0.107119,4.89093,0.0230838,0,0.308507,4.09099,
0.151,0.106951,4.89055,0.0234892,0,0.306793,4.09092,
0.152,0.106785,4.89017,0.0238977,0,0.305087,4.09083,
0.153,0.106619,4.88978,0.0243092,0,0.303387,4.09075,
0.154,0.106453,4.88939,0.0247237,0,0.301694,4.09065,
0.155,0.106288,4.889,0.0251412,0,0.300008,4.09056,
0.156,0.106123,4.8886,0.0255617,0,0.298329,4.09045,
0.157,0.105959,4.88821,0.0259851,0,0.296657,4.09035,
0.158,0.105795,4.88781,0.0264115,0,0.294991,4.09024,
0.159,0.105631,4.88741,0.0268408,0,0.293332,4.09012,
0.16,0.105468,4.887,0.0272731,0,0.29168,4.09,
0.161,0.105306,4.8866,0.0277083,0,0.290035,4.08987,
0.162,0.105144,4.88619,0.0281464,0,0.288396,4.08974,
0.163,0.104982,4.88578,0.0285874,0,0.286764,4.0896,
0.164,0.104821,4.88537,0.0290314,0,0.285139,4.08946,
0.165,0.104661,4.88495,0.0294782,0,0.28352,4.08932,
0.166,0.1045,4.88454,0.0299279,0,0.281908,4.08917,
0.167,0.104341,4.88412,0.0303805,0,0.280302,4.08901,
0.168,0.104181,4.8837,0.030836,0,0.278703,4.08885,
0.169,0.104023,4.88327,0.0312943,0,0.27711,4.08869,
0.17,0.103864,4.88285,0.0317555,0,0.275524,4.08852,
0.171,0.103706,4.88242,0.0322195,0,0.273943,4.08834,
0.172,0.103549,4.88199,0.0326863,0,0.27237,4.08816,
0.173,0.103391,4.88156,0.033156,0,0.270802,4.08798,
0.174,0.103235,4.88112,0.0336285,0,0.269241,4.08779,
0.175,0.103079,4.88068,0.0341038,0,0.267686,4.08759,
0.176,0.102923,4.88024,0.0345818,0,0.266138,4.0874,
0.177,0.102767,4.8798,0.0350627,0,0.264595,4.08719,
0.178,0.102612,4.87936,0.0355464,0,0.263059,4.08698,
0.179,0.102458,4.87891,0.0360328,0,0.261529,4.08677,
0.18,0.102304,4.87846,0.036522,0,0.260005,4.08655,
0.181,0.10215,4.87801,0.0370139,0,0.258487,4.08633,
0.182,0.101997,4.87756,0.0375086,0,0.256975,4.0861,
0.183,0.101844,4.8771,0.038006,0,0.25547,4.08586,
0.184,0.101692,4.87664,0.0385061,0,0.25397,4.08563,
0.185,0.10154,4.87618,0.039009,0,0.252476,4.08538,
0.186,0.101388,4.87572,0.0395145,0,0.250988,4.08513,
0.187,0.101237,4.87526,0.0400228,0,0.249506,4.08488,
0.188,0.101087,4.87479,0.0405337,0,0.24803,4.08462,
0.189,0.100936,4.87432,0.0410473,0,0.24656,4.08436,
0.19,0.100786,4.87385,0.0415636,0,0.245095,4.08409,
0.191,0.100637,4.87338,0.0420826,0,0.243636,4.08382,
0.192,0.100488,4.8729,0.0426042,0,0.242184,4.08354,
0.193,0.100339,4.87242,0.0431284,0,0.240736,4.08326,
0.194,0.100191,4.87194,0.0436553,0,0.239295,4.08297,
0.195,0.100043,4.87146,0.0441848,0,0.237859,4.08268,
0.196,0.099896,4.87098,0.044717,0,0.236429,4.08238,
0.197,0.099749,4.87049,0.0452517,0,0.235004,4.08208,
0.198,0.0996024,4.87,0.0457891,0,0.233585,4.08177,
0.199,0.0994562,4.86951,0.046329,0,0.232172,4.08146,
0.2,0.0993105,4.86901,0.0468715,0,0.230764,4.08114,
0.201,0.0991651,4.86852,0.0474166,0,0.229362,4.08082,
0.202,0.0990201,4.86802,0.0479643,0,0.227965,4.08049,
0.203,0.0988755,4.86752,0.0485145,0,0.226573,4.08016,
0.204,0.0987313,4.86702,0.0490673,0,0.225187,4.07983,
0.205,0.0985875,4.86651,0.0496226,0,0.223807,4.07948,
0.206,0.0984441,4.86601,0.0501805,0,0.222432,4.07914,
0.207,0.0983011,4.8655,0.0507409,0,0.221062,4.07879,
0.208,0.0981585,4.86499,0.0513038,0,0.219697,4.07843,
0.209,0.0980163,4.86447,0.0518692,0,0.218338,4.07807,
0.21,0.0978745,4.86396,0.0524371,0,0.216984,4.0777,
0.211,0.097733,4.86344,0.0530074,0,0.215635,4.07733,
0.212,0.097592,4.86292,0.0535803,0,0.214292,4.07696,
0.213,0.0974513,4.8624,0.0541557,0,0.212953,4.07658,
0.214,0.0973111,4.86187,0.0547335,0,0.21162,4.07619,
0.215,0.0971712,4.86134,0.0553138,0,0.210292,4.0758,
0.216,0.0970316,4.86082,0.0558965,0,0.208969,4.07541,
0.217,0.0968925,4.86028,0.0564816,0,0.207651,4.07501,
0.218,0.0967538,4.85975,0.0570692,0,0.206338,4.0746,
0.219,0.0966154,4.85922,0.0576593,0,0.20503,4.07419,
0.22,0.0964774,4.85868,0.0582517,0,0.203728,4.07378,
0.221,0.0963398,4.85814,0.0588465,0,0.20243,4.07336,
0.222,0.0962025,4.8576,0.0594438,0,0.201137,4.07294,
0.223,0.0960657,4.85705,0.0600434,0,0.199849,4.07251,
0.224,0.0959292,4.8565,0.0606455,0,0.198566,4.07208,
0.225,0.0957931,4.85596,0.0612499,0,0.197288,4.07164,
0.226,0.0956573,4.85541,0.0618567,0,0.196015,4.0712,
0.227,0.095522,4.85485,0.0624658,0,0.194746,4.07075,
0.228,0.095387,4.8543,0.0630773,0,0.193482,4.0703,
0.229,0.0952523,4.85374,0.0636911,0,0.192224,4.06984,
0.23,0.0951181,4.85318,0.0643073,0,0.190969,4.06938,
0.231,0.0949842,4.85262,0.0649258,0,0.18972,4.06891,
0.232,0.0948506,4.85205,0.0655467,0,0.188475,4.06844,
0.233,0.0947175,4.85149,0.0661698,0,0.187236,4.06796,
0.234,0.0945847,4.85092,0.0667953,0,0.186,4.06748,
0.235,0.0944522,4.85035,0.067423,0,0.18477,4.067,
0.236,0.0943201,4.84978,0.0680531,0,0.183544,4.06651,
0.237,0.0941884,4.8492,0.0686854,0,0.182322,4.06601,
0.238,0.0940571,4.84863,0.0693201,0,0.181105,4.06551,
0.239,0.0939261,4.84805,0.069957,0,0.179893,4.06501,
0.24,0.0937954,4.84746,0.0705961,0,0.178685,4.0645,
0.241,0.0936652,4.84688,0.0712375,0,0.177482,4.06399,
0.242,0.0935352,4.8463,0.0718812,0,0.176283,4.06347,
0.243,0.0934057,4.84571,0.0725271,0,0.175089,4.06294,
0.244,0.0932764,4.84512,0.0731753,0,0.173899,4.06242,
0.245,0.0931476,4.84453,0.0738256,0,0.172714,4.06188,
0.246,0.0930191,4.84393,0.0744782,0,0.171532,4.06135,
0.247,0.0928909,4.84334,0.075133,0,0.170356,4.06081,
0.248,0.0927631,4.84274,0.0757901,0,0.169183,4.06026,
0.249,0.0926357,4.84214,0.0764493,0,0.168015,4.05971,
0.25,0.0925086,4.84153,0.0771107,0,0.166852,4.05915,
0.251,0.0923818,4.84093,0.0777743,0,0.165692,4.05859,
0.252,0.0922554,4.84032,0.0784401,0,0.164537,4.05803,
0.253,0.0921293,4.83971,0.0791081,0,0.163386,4.05746,
0.254,0.0920036,4.8391,0.0797782,0,0.16224,4.05689,
0.255,0.0918782,4.83849,0.0804505,0,0.161097,4.05631,
0.256,0.0917532,4.83787,0.0811249,0,0.159959,4.05573,
0.257,0.0916285,4.83726,0.0818015,0,0.158825,4.05514,
0.258,0.0915042,4.83664,0.0824803,0,0.157695,4.05455,
0.259,0.0913802,4.83601,0.0831611,0,0.156569,4.05395,
0.26,0.0912565,4.83539,0.0838441,0,0.155447,4.05335,
0.261,0.0911332,4.83476,0.0845292,0,0.15433,4.05275,
0.262,0.0910102,4.83414,0.0852165,0,0.153216,4.05214,
0.263,0.0908876,4.83351,0.0859058,0,0.152107,4.05152,
0.264,0.0907653,4.83287,0.0865973,0,0.151001,4.0509,
0.265,0.0906433,4.83224,0.0872908,0,0.1499,4.05028,
0.266,0.0905217,4.8316,0.0879865,0,0.148802,4.04965,
0.267,0.0904004,4.83096,0.0886842,0,0.147709,4.04902,
0.268,0.0902795,4.83032,0.089384,0,0.146619,4.04839,
0.269,0.0901588,4.82968,0.0900859,0,0.145534,4.04775,
0.27,0.0900386,4.82903,0.0907898,0,0.144452,4.0471,
0.271,0.0899186,4.82839,0.0914958,0,0.143374,4.04645,
0.272,0.089799,4.82774,0.0922039,0,0.1423,4.0458,
0.273,0.0896797,4.82709,0.092914,0,0.14123,4.04514,
0.274,0.0895607,4.82643,0.0936261,0,0.140164,4.04448,
0.275,0.0894421,4.82578,0.0943403,0,0.139101,4.04381,
0.276,0.0893238,4.82512,0.0950565,0,0.138043,4.04314,
0.277,0.0892058,4.82446,0.0957748,0,0.136988,4.04246,
0.278,0.0890882,4.8238,0.0964951,0,0.135937,4.04178,
0.279,0.0889709,4.82313,0.0972174,0,0.134889,4.0411,
0.28,0.0888539,4.82247,0.0979417,0,0.133846,4.04041,
0.281,0.0887372,4.8218,0.098668,0,0.132806,4.03972,
0.282,0.0886209,4.82113,0.0993963,0,0.13177,4.03902,
0.283,0.0885049,4.82046,0.100127,0,0.130737,4.03832,
0.284,0.0883892,4.81978,0.100859,0,0.129709,4.03762,
0.285,0.0882738,4.81911,0.101593,0,0.128684,4.03691,
0.286,0.0881588,4.81843,0.102329,0,0.127662,4.03619,
0.287,0.0880441,4.81775,0.103068,0,0.126644,4.03547,
0.288,0.0879297,4.81707,0.103808,0,0.12563,4.03475,
0.289,0.0878156,4.81638,0.10455,0,0.124619,4.03403,
0.29,0.0877019,4.81569,0.105294,0,0.123612,4.03329,
0.291,0.0875884,4.815,0.10604,0,0.122608,4.03256,
0.292,0.0874753,4.81431,0.106788,0,0.121608,4.03182,
0.293,0.0873625,4.81362,0.107538,0,0.120612,4.03108,
0.294,0.0872501,4.81293,0.10829,0,0.119619,4.03033,
0.295,0.0871379,4.81223,0.109044,0,0.118629,4.02958,
0.296,0.0870261,4.81153,0.1098,0,0.117643,4.02882,
0.297,0.0869145,4.81083,0.110557,0,0.116661,4.02806,
0.298,0.0868033,4.81013,0.111317,0,0.115682,4.0273,
0.299,0.0866925,4.80942,0.112078,0,0.114706,4.02653,
0.3,0.0865819,4.80871,0.112842,0,0.113734,4.02576,
0.301,0.0864716,4.808,0.113607,0,0.112765,4.02499,
0.302,0.0863617,4.80729,0.114374,0,0.111799,4.02421,
0.303,0.086252,4.80658,0.115144,0,0.110837,4.02342,
0.304,0.0861427,4.80586,0.115915,0,0.109878,4.02263,
0.305,0.0860337,4.80515,0.116687,0,0.108923,4.02184,
0.306,0.085925,4.80443,0.117462,0,0.107971,4.02105,
0.307,0.0858167,4.8037,0.118239,0,0.107022,4.02025,
0.308,0.0857086,4.80298,0.119017,0,0.106076,4.01944,
0.309,0.0856008,4.80225,0.119798,0,0.105134,4.01864,
0.31,0.0854934,4.80153,0.12058,0,0.104195,4.01782,
0.311,0.0853862,4.8008,0.121364,0,0.10326,4.01701,
0.312,0.0852794,4.80007,0.12215,0,0.102327,4.01619,
0.313,0.0851729,4.79933,0.122938,0,0.101398,4.01537,
0.314,0.0850667,4.7986,0.123728,0,0.100472,4.01454,
0.315,0.0849608,4.79786,0.124519,0,0.0995493,4.01371,
0.316,0.0848552,4.79712,0.125313,0,0.0986298,4.01287,
0.317,0.0847499,4.79638,0.126108,0,0.0977134,4.01203,
0.318,0.0846449,4.79563,0.126905,0,0.0968002,4.01119,
0.319,0.0845402,4.79489,0.127704,0,0.0958901,4.01034,
0.32,0.0844359,4.79414,0.128505,0,0.0949832,4.00949,
0.321,0.0843318,4.79339,0.129307,0,0.0940794,4.00864,
0.322,0.084228,4.79264,0.130112,0,0.0931787,4.00778,
0.323,0.0841246,4.79188,0.130918,0,0.0922811,4.00692,
0.324,0.0840214,4.79113,0.131726,0,0.0913867,4.00606,
0.325,0.0839186,4.79037,0.132536,0,0.0904953,4.00519,
0.326,0.0838161,4.78961,0.133347,0,0.0896069,4.00431,
0.327,0.0837138,4.78885,0.134161,0,0.0887217,4.00344,
0.328,0.0836119,4.78808,0.134976,0,0.0878394,4.00256,
0.329,0.0835102,4.78732,0.135793,0,0.0869602,4.00167,
0.33,0.0834089,4.78655,0.136612,0,0.0860841,4.00078,
0.331,0.0833079,4.78578,0.137432,0,0.0852109,3.99989,
0.332,0.0832072,4.78501,0.138255,0,0.0843408,3.999,
0.333,0.0831067,4.78423,0.139079,0,0.0834736,3.9981,
0.334,0.0830066,4.78346,0.139905,0,0.0826094,3.9972,
0.335,0.0829068,4.78268,0.140733,0,0.0817482,3.99629,
0.336,0.0828072,4.7819,0.141562,0,0.0808899,3.99538,
0.337,0.082708,4.78111,0.142393,0,0.0800345,3.99447,
0.338,0.0826091,4.78033,0.143226,0,0.0791821,3.99355,
0.339,0.0825105,4.77954,0.144061,0,0.0783327,3.99263,
0.34,0.0824121,4.77876,0.144898,0,0.0774861,3.99171,
0.341,0.0823141,4.77797,0.145736,0,0.0766424,3.99078,
0.342,0.0822164,4.77717,0.146576,0,0.0758016,3.98985,
0.343,0.0821189,4.77638,0.147418,0,0.0749637,3.98891,
0.344,0.0820218,4.77558,0.148261,0,0.0741287,3.98797,
0.345,0.0819249,4.77479,0.149107,0,0.0732965,3.98703,
0.346,0.0818284,4.77399,0.149954,0,0.0724672,3.98609,
0.347,0.0817321,4.77318,0.150802,0,0.0716407,3.98514,
0.348,0.0816362,4.77238,0.151653,0,0.0708171,3.98419,
0.349,0.0815405,4.77158,0.152505,0,0.0699962,3.98323,
0.35,0.0814452,4.77077,0.153359,0,0.0691782,3.98227,
0.351,0.0813501,4.76996,0.154215,0,0.068363,3.98131,
0.352,0.0812553,4.76915,0.155072,0,0.0675505,3.98034,
0.353,0.0811608,4.76833,0.155931,0,0.0667409,3.97937,
0.354,0.0810666,4.76752,0.156792,0,0.065934,3.9784,
0.355,0.0809728,4.7667,0.157655,0,0.0651299,3.97742,
0.356,0.0808792,4.76588,0.158519,0,0.0643285,3.97644,
0.357,0.0807858,4.76506,0.159385,0,0.0635299,3.97546,
0.358,0.0806928,4.76423,0.160253,0,0.062734,3.97448,
0.359,0.0806001,4.76341,0.161122,0,0.0619408,3.97349,
0.36,0.0805077,4.76258,0.161994,0,0.0611503,3.97249,
0.361,0.0804156,4.76175,0.162866,0,0.0603626,3.9715,
0.362,0.0803237,4.76092,0.163741,0,0.0595776,3.9705,
0.363,0.0802322,4.76009,0.164617,0,0.0587952,3.96949,
0.364,0.0801409,4.75925,0.165495,0,0.0580155,3.96849,
0.365,0.0800499,4.75841,0.166375,0,0.0572385,3.96748,
0.366,0.0799593,4.75757,0.167256,0,0.0564642,3.96647,
0.367,0.0798689,4.75673,0.168139,0,0.0556925,3.96545,
0.368,0.0797788,4.75589,0.169024,0,0.0549235,3.96443,
0.369,0.079689,4.75505,0.16991,0,0.0541571,3.96341,
0.37,0.0795994,4.7542,0.170799,0,0.0533933,3.96238,
0.371,0.0795102,4.75335,0.171688,0,0.0526322,3.96135,
0.372,0.0794213,4.7525,0.17258,0,0.0518737,3.96032,
0.373,0.0793326,4.75165,0.173473,0,0.0511178,3.95929,
0.374,0.0792443,4.75079,0.174368,0,0.0503644,3.95825,
0.375,0.0791562,4.74993,0.175264,0,0.0496137,3.95721,
0.376,0.0790684,4.74908,0.176162,0,0.0488656,3.95616,
0.377,0.0789809,4.74822,0.177062,0,0.04812,3.95511,
0.378,0.0788937,4.74735,0.177964,0,0.047377,3.95406,
0.379,0.0788068,4.74649,0.178867,0,0.0466366,3.95301,
0.38,0.0787202,4.74562,0.179772,0,0.0458987,3.95195,
0.381,0.0786339,4.74475,0.180678,0,0.0451634,3.95089,
0.382,0.0785478,4.74388,0.181586,0,0.0444306,3.94983,
0.383,0.078462,4.74301,0.182496,0,0.0437004,3.94876,
0.384,0.0783766,4.74214,0.183408,0,0.0429727,3.94769,
0.385,0.0782914,4.74126,0.184321,0,0.0422474,3.94662,
0.386,0.0782065,4.74038,0.185236,0,0.0415247,3.94555,
0.387,0.0781218,4.7395,0.186152,0,0.0408045,3.94447,
0.388,0.0780375,4.73862,0.18707,0,0.0400869,3.94339,
0.389,0.0779535,4.73774,0.18799,0,0.0393716,3.9423,
0.39,0.0778697,4.73685,0.188911,0,0.0386589,3.94121,
0.391,0.0777862,4.73596,0.189834,0,0.0379487,3.94012,
0.392,0.077703,4.73507,0.190759,0,0.0372409,3.93903,
0.393,0.0776201,4.73418,0.191686,0,0.0365356,3.93793,
0.394,0.0775375,4.73329,0.192614,0,0.0358327,3.93683,
0.395,0.0774552,4.73239,0.193543,0,0.0351323,3.93573,
0.396,0.0773731,4.7315,0.194474,0,0.0344344,3.93463,
0.397,0.0772914,4.7306,0.195407,0,0.0337389,3.93352,
0.398,0.0772099,4.7297,0.196342,0,0.0330458,3.93241,
0.399,0.0771287,4.72879,0.197278,0,0.0323551,3.93129,
0.4,0.0770478,4.72789,0.198216,0,0.0316669,3.93018,
0.401,0.0769672,4.72698,0.199155,0,0.030981,3.92906,
0.402,0.0768868,4.72607,0.200097,0,0.0302976,3.92794,
0.403,0.0768068,4.72516,0.201039,0,0.0296166,3.92681,
0.404,0.076727,4.72425,0.201984,0,0.028938,3.92568,
0.405,0.0766475,4.72334,0.20293,0,0.0282617,3.92455,
0.406,0.0765683,4.72242,0.203877,0,0.0275879,3.92342,
0.407,0.0764894,4.7215,0.204827,0,0.0269164,3.92228,
0.408,0.0764107,4.72058,0.205777,0,0.0262473,3.92114,
0.409,0.0763324,4.71966,0.20673,0,0.0255805,3.92,
0.41,0.0762543,4.71874,0.207684,0,0.0249162,3.91886,
0.411,0.0761765,4.71781,0.20864,0,0.0242541,3.91771,
0.412,0.076099,4.71688,0.209597,0,0.0235945,3.91656,
0.413,0.0760217,4.71595,0.210556,0,0.0229371,3.91541,
0.414,0.0759448,4.71502,0.211517,0,0.0222822,3.91425,
0.415,0.0758681,4.71409,0.212479,0,0.0216295,3.91309,
0.416,0.0757917,4.71315,0.213443,0,0.0209792,3.91193,
