time,actualComX,actualComY,springLegDelta,Phase,footInBaseX,footInBaseY
0.038,0.134329,4.9198,-0.000211275,0,0.612194,4.06479,
0.039,0.134229,4.91971,-0.000177167,0,0.611002,4.06487,
0.04,0.134128,4.91962,-0.000140912,0,0.609814,4.06496,
0.041,0.134028,4.91952,-0.000102507,0,0.608628,4.06504,
0.042,0.133929,4.91943,-6.19523e-05,0,0.607446,4.06512,
0.043,0.133829,4.91933,-1.92455e-05,0,0.606267,4.0652,
0.044,0.13373,4.91923,2.56145e-05,0,0.605091,4.06527,
0.045,0.133631,4.91913,7.2629e-05,0,0.603918,4.06535,
0.046,0.133532,4.91902,0.000121799,0,0.602748,4.06542,
0.047,0.133434,4.91892,0.000173127,0,0.601582,4.06549,
0.048,0.133335,4.91881,0.000226613,0,0.600418,4.06555,
0.049,0.133237,4.9187,0.000282258,0,0.599258,4.06562,
0.05,0.133139,4.91859,0.000340065,0,0.598101,4.06568,
0.051,0.133042,4.91847,0.000400034,0,0.596947,4.06574,
0.052,0.132944,4.91835,0.000462166,0,0.595796,4.0658,
0.053,0.132847,4.91824,0.000526463,0,0.594648,4.06586,
0.054,0.13275,4.91812,0.000592926,0,0.593504,4.06592,
0.055,0.132653,4.91799,0.000661556,0,0.592362,4.06597,
0.056,0.132557,4.91787,0.000732354,0,0.591223,4.06602,
0.057,0.13246,4.91774,0.000805322,0,0.590088,4.06607,
0.058,0.132364,4.91761,0.000880461,0,0.588955,4.06612,
0.059,0.132269,4.91748,0.000957772,0,0.587826,4.06616,
0.06,0.132173,4.91735,0.00103726,0,0.586699,4.0662,
0.061,0.132078,4.91721,0.00111891,0,0.585576,4.06624,
0.062,0.131982,4.91708,0.00120275,0,0.584456,4.06628,
0.063,0.131887,4.91694,0.00128876,0,0.583338,4.06632,
0.064,0.131793,4.9168,0.00137694,0,0.582224,4.06635,
0.065,0.131698,4.91665,0.00146731,0,0.581112,4.06638,
0.066,0.131604,4.91651,0.00155985,0,0.580004,4.06641,
0.067,0.13151,4.91636,0.00165458,0,0.578898,4.06644,
0.068,0.131416,4.91621,0.00175149,0,0.577796,4.06647,
0.069,0.131322,4.91606,0.00185058,0,0.576696,4.06649,
0.07,0.131229,4.91591,0.00195185,0,0.575599,4.06651,
0.071,0.131136,4.91575,0.00205531,0,0.574505,4.06653,
0.072,0.131043,4.91559,0.00216096,0,0.573415,4.06655,
0.073,0.13095,4.91543,0.00226879,0,0.572327,4.06656,
0.074,0.130858,4.91527,0.00237881,0,0.571242,4.06658,
0.075,0.130765,4.91511,0.00249102,0,0.570159,4.06659,
0.076,0.130673,4.91494,0.00260542,0,0.56908,4.06659,
0.077,0.130581,4.91478,0.00272201,0,0.568004,4.0666,
0.078,0.130489,4.91461,0.00284079,0,0.56693,4.06661,
0.079,0.130398,4.91443,0.00296176,0,0.565859,4.06661,
0.08,0.130307,4.91426,0.00308493,0,0.564792,4.06661,
0.081,0.130216,4.91409,0.00321029,0,0.563727,4.0666,
0.082,0.130125,4.91391,0.00333785,0,0.562664,4.0666,
0.083,0.130034,4.91373,0.00346761,0,0.561605,4.06659,
0.084,0.129944,4.91355,0.00359956,0,0.560549,4.06658,
0.085,0.129853,4.91336,0.00373371,0,0.559495,4.06657,
0.086,0.129763,4.91318,0.00387005,0,0.558444,4.06656,
0.087,0.129674,4.91299,0.0040086,0,0.557396,4.06654,
0.088,0.129584,4.9128,0.00414935,0,0.55635,4.06653,
0.089,0.129495,4.91261,0.0042923,0,0.555308,4.06651,
0.09,0.129405,4.91241,0.00443745,0,0.554268,4.06648,
0.091,0.129316,4.91222,0.0045848,0,0.553231,4.06646,
0.092,0.129228,4.91202,0.00473436,0,0.552196,4.06643,
0.093,0.129139,4.91182,0.00488612,0,0.551165,4.06641,
0.094,0.129051,4.91161,0.00504009,0,0.550136,4.06637,
0.095,0.128962,4.91141,0.00519626,0,0.54911,4.06634,
0.096,0.128874,4.9112,0.00535464,0,0.548086,4.06631,
0.097,0.128787,4.911,0.00551523,0,0.547065,4.06627,
0.098,0.128699,4.91079,0.00567803,0,0.546047,4.06623,
0.099,0.128612,4.91057,0.00584303,0,0.545032,4.06619,
0.1,0.128524,4.91036,0.00601024,0,0.544019,4.06614,
0.101,0.128437,4.91014,0.00617967,0,0.543009,4.0661,
0.102,0.12835,4.90992,0.0063513,0,0.542002,4.06605,
0.103,0.128264,4.9097,0.00652515,0,0.540997,4.066,
0.104,0.128177,4.90948,0.00670121,0,0.539995,4.06594,
0.105,0.128091,4.90926,0.00687948,0,0.538996,4.06589,
0.106,0.128005,4.90903,0.00705997,0,0.537999,4.06583,
0.107,0.127919,4.9088,0.00724266,0,0.537005,4.06577,
0.108,0.127834,4.90857,0.00742758,0,0.536013,4.06571,
0.109,0.127748,4.90834,0.00761471,0,0.535024,4.06564,
0.11,0.127663,4.9081,0.00780405,0,0.534038,4.06558,
0.111,0.127578,4.90786,0.00799561,0,0.533054,4.06551,
0.112,0.127493,4.90763,0.00818939,0,0.532073,4.06544,
0.113,0.127408,4.90738,0.00838539,0,0.531094,4.06537,
0.114,0.127324,4.90714,0.0085836,0,0.530118,4.06529,
0.115,0.12724,4.9069,0.00878404,0,0.529144,4.06521,
0.116,0.127155,4.90665,0.00898669,0,0.528173,4.06513,
0.117,0.127071,4.9064,0.00919156,0,0.527205,4.06505,
0.118,0.126988,4.90615,0.00939865,0,0.526239,4.06496,
0.119,0.126904,4.9059,0.00960797,0,0.525276,4.06488,
0.12,0.126821,4.90564,0.0098195,0,0.524315,4.06479,
0.121,0.126738,4.90538,0.0100333,0,0.523357,4.0647,
0.122,0.126655,4.90512,0.0102492,0,0.522401,4.0646,
0.123,0.126572,4.90486,0.0104674,0,0.521447,4.06451,
0.124,0.126489,4.9046,0.0106879,0,0.520497,4.06441,
0.125,0.126407,4.90433,0.0109105,0,0.519548,4.06431,
0.126,0.126324,4.90407,0.0111354,0,0.518602,4.06421,
0.127,0.126242,4.9038,0.0113625,0,0.517659,4.0641,
0.128,0.12616,4.90353,0.0115918,0,0.516718,4.06399,
0.129,0.126079,4.90325,0.0118233,0,0.515779,4.06389,
0.13,0.125997,4.90298,0.0120571,0,0.514843,4.06377,
0.131,0.125916,4.9027,0.0122931,0,0.513909,4.06366,
0.132,0.125834,4.90242,0.0125313,0,0.512978,4.06354,
0.133,0.125753,4.90214,0.0127718,0,0.512049,4.06342,
0.134,0.125673,4.90185,0.0130145,0,0.511123,4.0633,
0.135,0.125592,4.90157,0.0132594,0,0.510199,4.06318,
0.136,0.125511,4.90128,0.0135065,0,0.509277,4.06305,
0.137,0.125431,4.90099,0.0137559,0,0.508358,4.06293,
0.138,0.125351,4.9007,0.0140075,0,0.507441,4.0628,
0.139,0.125271,4.9004,0.0142613,0,0.506527,4.06266,
0.14,0.125191,4.90011,0.0145173,0,0.505615,4.06253,
0.141,0.125112,4.89981,0.0147756,0,0.504705,4.06239,
0.142,0.125032,4.89951,0.0150361,0,0.503798,4.06225,
0.143,0.124953,4.89921,0.0152988,0,0.502892,4.06211,
0.144,0.124874,4.8989,0.0155638,0,0.50199,4.06197,
0.145,0.124795,4.8986,0.015831,0,0.501089,4.06182,
0.146,0.124716,4.89829,0.0161004,0,0.500191,4.06167,
0.147,0.124638,4.89798,0.0163721,0,0.499296,4.06152,
0.148,0.124559,4.89767,0.016646,0,0.498402,4.06137,
0.149,0.124481,4.89735,0.0169221,0,0.497511,4.06121,
0.15,0.124403,4.89704,0.0172004,0,0.496622,4.06105,
0.151,0.124325,4.89672,0.017481,0,0.495736,4.06089,
0.152,0.124247,4.8964,0.0177638,0,0.494851,4.06073,
0.153,0.12417,4.89608,0.0180489,0,0.493969,4.06057,
0.154,0.124092,4.89575,0.0183362,0,0.493089,4.0604,
0.155,0.124015,4.89542,0.0186257,0,0.492212,4.06023,
0.156,0.123938,4.8951,0.0189174,0,0.491337,4.06006,
0.157,0.123861,4.89477,0.0192114,0,0.490464,4.05988,
0.158,0.123785,4.89443,0.0195076,0,0.489593,4.05971,
0.159,0.123708,4.8941,0.0198061,0,0.488724,4.05953,
0.16,0.123632,4.89376,0.0201067,0,0.487858,4.05935,
0.161,0.123555,4.89342,0.0204096,0,0.486994,4.05917,
0.162,0.123479,4.89308,0.0207148,0,0.486132,4.05898,
0.163,0.123403,4.89274,0.0210222,0,0.485272,4.05879,
0.164,0.123328,4.89239,0.0213318,0,0.484415,4.0586,
0.165,0.123252,4.89205,0.0216436,0,0.48356,4.05841,
0.166,0.123177,4.8917,0.0219577,0,0.482707,4.05821,
0.167,0.123101,4.89135,0.022274,0,0.481856,4.05802,
0.168,0.123026,4.89099,0.0225926,0,0.481007,4.05782,
0.169,0.122951,4.89064,0.0229133,0,0.48016,4.05761,
0.17,0.122877,4.89028,0.0232363,0,0.479316,4.05741,
0.171,0.122802,4.88992,0.0235616,0,0.478473,4.0572,
0.172,0.122727,4.88956,0.0238891,0,0.477633,4.05699,
0.173,0.122653,4.8892,0.0242188,0,0.476795,4.05678,
0.174,0.122579,4.88883,0.0245507,0,0.475959,4.05657,
0.175,0.122505,4.88847,0.0248849,0,0.475126,4.05635,
0.176,0.122431,4.8881,0.0252213,0,0.474294,4.05613,
0.177,0.122358,4.88773,0.02556,0,0.473464,4.05591,
0.178,0.122284,4.88735,0.0259009,0,0.472637,4.05569,
0.179,0.122211,4.88698,0.026244,0,0.471811,4.05546,
0.18,0.122137,4.8866,0.0265893,0,0.470988,4.05524,
0.181,0.122064,4.88622,0.0269369,0,0.470167,4.05501,
0.182,0.121991,4.88584,0.0272867,0,0.469348,4.05477,
0.183,0.121919,4.88546,0.0276388,0,0.468531,4.05454,
0.184,0.121846,4.88507,0.0279931,0,0.467716,4.0543,
0.185,0.121774,4.88468,0.0283496,0,0.466903,4.05406,
0.186,0.121701,4.8843,0.0287084,0,0.466092,4.05382,
0.187,0.121629,4.8839,0.0290694,0,0.465283,4.05358,
0.188,0.121557,4.88351,0.0294326,0,0.464476,4.05333,
0.189,0.121485,4.88311,0.029798,0,0.463671,4.05308,
0.19,0.121414,4.88272,0.0301657,0,0.462869,4.05283,
0.191,0.121342,4.88232,0.0305356,0,0.462068,4.05258,
0.192,0.121271,4.88192,0.0309078,0,0.461269,4.05232,
0.193,0.1212,4.88151,0.0312822,0,0.460473,4.05206,
0.194,0.121129,4.88111,0.0316588,0,0.459678,4.0518,
0.195,0.121058,4.8807,0.0320377,0,0.458885,4.05154,
0.196,0.120987,4.88029,0.0324187,0,0.458094,4.05127,
0.197,0.120916,4.87988,0.0328021,0,0.457306,4.051,
0.198,0.120846,4.87946,0.0331876,0,0.456519,4.05073,
0.199,0.120775,4.87905,0.0335754,0,0.455734,4.05046,
0.2,0.120705,4.87863,0.0339654,0,0.454951,4.05019,
0.201,0.120635,4.87821,0.0343576,0,0.45417,4.04991,
0.202,0.120565,4.87779,0.0347521,0,0.453391,4.04963,
0.203,0.120495,4.87736,0.0351488,0,0.452614,4.04935,
0.204,0.120426,4.87694,0.0355478,0,0.451839,4.04906,
0.205,0.120356,4.87651,0.0359489,0,0.451066,4.04878,
0.206,0.120287,4.87608,0.0363523,0,0.450295,4.04849,
0.207,0.120218,4.87565,0.036758,0,0.449525,4.0482,
0.208,0.120149,4.87521,0.0371658,0,0.448758,4.0479,
0.209,0.12008,4.87478,0.0375759,0,0.447993,4.04761,
0.21,0.120011,4.87434,0.0379882,0,0.447229,4.04731,
0.211,0.119942,4.8739,0.0384028,0,0.446467,4.04701,
0.212,0.119874,4.87346,0.0388196,0,0.445707,4.0467,
0.213,0.119805,4.87301,0.0392386,0,0.44495,4.0464,
0.214,0.119737,4.87257,0.0396598,0,0.444194,4.04609,
0.215,0.119669,4.87212,0.0400833,0,0.443439,4.04578,
0.216,0.119601,4.87167,0.040509,0,0.442687,4.04547,
0.217,0.119533,4.87121,0.0409369,0,0.441937,4.04515,
0.218,0.119466,4.87076,0.041367,0,0.441188,4.04484,
0.219,0.119398,4.8703,0.0417994,0,0.440441,4.04452,
0.22,0.119331,4.86985,0.042234,0,0.439696,4.04419,
0.221,0.119264,4.86938,0.0426708,0,0.438953,4.04387,
0.222,0.119197,4.86892,0.0431099,0,0.438212,4.04354,
0.223,0.11913,4.86846,0.0435512,0,0.437473,4.04321,
0.224,0.119063,4.86799,0.0439947,0,0.436735,4.04288,
0.225,0.118996,4.86752,0.0444404,0,0.435999,4.04255,
0.226,0.118929,4.86705,0.0448884,0,0.435265,4.04221,
0.227,0.118863,4.86658,0.0453385,0,0.434533,4.04187,
0.228,0.118797,4.8661,0.0457909,0,0.433803,4.04153,
0.229,0.118731,4.86563,0.0462456,0,0.433074,4.04119,
0.23,0.118665,4.86515,0.0467024,0,0.432347,4.04084,
0.231,0.118599,4.86467,0.0471615,0,0.431622,4.04049,
0.232,0.118533,4.86419,0.0476228,0,0.430899,4.04014,
0.233,0.118467,4.8637,0.0480863,0,0.430178,4.03979,
0.234,0.118402,4.86321,0.0485521,0,0.429458,4.03943,
0.235,0.118336,4.86272,0.04902,0,0.42874,4.03908,
0.236,0.118271,4.86223,0.0494902,0,0.428024,4.03872,
0.237,0.118206,4.86174,0.0499626,0,0.427309,4.03835,
0.238,0.118141,4.86125,0.0504373,0,0.426597,4.03799,
0.239,0.118076,4.86075,0.0509141,0,0.425886,4.03762,
0.24,0.118011,4.86025,0.0513932,0,0.425177,4.03725,
0.241,0.117947,4.85975,0.0518745,0,0.424469,4.03688,
0.242,0.117882,4.85925,0.052358,0,0.423763,4.03651,
0.243,0.117818,4.85874,0.0528437,0,0.423059,4.03613,
0.244,0.117754,4.85823,0.0533317,0,0.422357,4.03575,
0.245,0.11769,4.85772,0.0538218,0,0.421656,4.03537,
0.246,0.117626,4.85721,0.0543142,0,0.420957,4.03498,
0.247,0.117562,4.8567,0.0548088,0,0.42026,4.0346,
0.248,0.117498,4.85619,0.0553056,0,0.419564,4.03421,
0.249,0.117435,4.85567,0.0558046,0,0.41887,4.03382,
0.25,0.117371,4.85515,0.0563059,0,0.418178,4.03342,
0.251,0.117308,4.85463,0.0568094,0,0.417488,4.03303,
0.252,0.117245,4.8541,0.057315,0,0.416799,4.03263,
0.253,0.117182,4.85358,0.0578229,0,0.416112,4.03223,
0.254,0.117119,4.85305,0.058333,0,0.415426,4.03183,
0.255,0.117056,4.85252,0.0588453,0,0.414742,4.03142,
0.256,0.116993,4.85199,0.0593599,0,0.41406,4.03101,
0.257,0.116931,4.85146,0.0598766,0,0.413379,4.0306,
0.258,0.116868,4.85092,0.0603956,0,0.4127,4.03019,
0.259,0.116806,4.85038,0.0609167,0,0.412023,4.02978,
0.26,0.116744,4.84985,0.0614401,0,0.411347,4.02936,
0.261,0.116682,4.8493,0.0619657,0,0.410673,4.02894,
0.262,0.11662,4.84876,0.0624935,0,0.41,4.02852,
0.263,0.116558,4.84821,0.0630235,0,0.40933,4.02809,
0.264,0.116496,4.84767,0.0635557,0,0.40866,4.02767,
0.265,0.116435,4.84712,0.0640902,0,0.407993,4.02724,
0.266,0.116373,4.84657,0.0646268,0,0.407327,4.02681,
0.267,0.116312,4.84601,0.0651656,0,0.406662,4.02637,
0.268,0.11625,4.84546,0.0657067,0,0.405999,4.02594,
0.269,0.116189,4.8449,0.0662499,0,0.405338,4.0255,
0.27,0.116128,4.84434,0.0667954,0,0.404678,4.02506,
0.271,0.116067,4.84378,0.0673431,0,0.40402,4.02461,
0.272,0.116007,4.84321,0.0678929,0,0.403363,4.02417,
0.273,0.115946,4.84265,0.068445,0,0.402708,4.02372,
0.274,0.115886,4.84208,0.0689993,0,0.402055,4.02327,
0.275,0.115825,4.84151,0.0695558,0,0.401403,4.02282,
0.276,0.115765,4.84094,0.0701144,0,0.400752,4.02236,
0.277,0.115705,4.84036,0.0706753,0,0.400103,4.02191,
0.278,0.115645,4.83979,0.0712384,0,0.399456,4.02145,
0.279,0.115585,4.83921,0.0718037,0,0.39881,4.02098,
0.28,0.115525,4.83863,0.0723712,0,0.398166,4.02052,
0.281,0.115465,4.83805,0.0729409,0,0.397523,4.02005,
0.282,0.115405,4.83746,0.0735128,0,0.396882,4.01958,
0.283,0.115346,4.83688,0.0740869,0,0.396242,4.01911,
0.284,0.115287,4.83629,0.0746631,0,0.395604,4.01864,
0.285,0.115227,4.8357,0.0752416,0,0.394968,4.01816,
0.286,0.115168,4.83511,0.0758223,0,0.394332,4.01768,
0.287,0.115109,4.83451,0.0764052,0,0.393699,4.0172,
0.288,0.11505,4.83392,0.0769902,0,0.393066,4.01672,
0.289,0.114991,4.83332,0.0775775,0,0.392436,4.01623,
0.29,0.114933,4.83272,0.078167,0,0.391807,4.01574,
0.291,0.114874,4.83212,0.0787586,0,0.391179,4.01525,
0.292,0.114816,4.83151,0.0793525,0,0.390552,4.01476,
0.293,0.114757,4.83091,0.0799485,0,0.389928,4.01426,
0.294,0.114699,4.8303,0.0805468,0,0.389304,4.01376,
0.295,0.114641,4.82969,0.0811472,0,0.388682,4.01326,
0.296,0.114583,4.82908,0.0817498,0,0.388062,4.01276,
0.297,0.114525,4.82846,0.0823546,0,0.387443,4.01226,
0.298,0.114467,4.82785,0.0829616,0,0.386825,4.01175,
0.299,0.114409,4.82723,0.0835708,0,0.386209,4.01124,
0.3,0.114352,4.82661,0.0841822,0,0.385595,4.01073,
0.301,0.114294,4.82599,0.0847957,0,0.384981,4.01021,
0.302,0.114237,4.82536,0.0854115,0,0.38437,4.0097,
0.303,0.11418,4.82474,0.0860294,0,0.383759,4.00918,
0.304,0.114123,4.82411,0.0866495,0,0.38315,4.00866,
0.305,0.114066,4.82348,0.0872719,0,0.382543,4.00813,
0.306,0.114009,4.82284,0.0878964,0,0.381936,4.00761,
0.307,0.113952,4.82221,0.088523,0,0.381332,4.00708,
0.308,0.113895,4.82157,0.0891519,0,0.380728,4.00655,
0.309,0.113838,4.82093,0.0897829,0,0.380126,4.00601,
0.31,0.113782,4.82029,0.0904162,0,0.379526,4.00548,
0.311,0.113725,4.81965,0.0910516,0,0.378927,4.00494,
0.312,0.113669,4.81901,0.0916892,0,0.378329,4.0044,
0.313,0.113613,4.81836,0.0923289,0,0.377732,4.00386,
0.314,0.113557,4.81771,0.0929709,0,0.377137,4.00331,
0.315,0.113501,4.81706,0.093615,0,0.376544,4.00276,
0.316,0.113445,4.81641,0.0942613,0,0.375951,4.00221,
0.317,0.113389,4.81575,0.0949098,0,0.375361,4.00166,
0.318,0.113333,4.8151,0.0955605,0,0.374771,4.00111,
0.319,0.113278,4.81444,0.0962133,0,0.374183,4.00055,
0.32,0.113222,4.81378,0.0968683,0,0.373596,3.99999,
0.321,0.113167,4.81312,0.0975255,0,0.37301,3.99943,
0.322,0.113112,4.81245,0.0981849,0,0.372426,3.99886,
0.323,0.113057,4.81178,0.0988464,0,0.371843,3.9983,
0.324,0.113002,4.81112,0.0995102,0,0.371262,3.99773,
0.325,0.112947,4.81044,0.100176,0,0.370682,3.99716,
0.326,0.112892,4.80977,0.100844,0,0.370103,3.99658,
0.327,0.112837,4.8091,0.101514,0,0.369525,3.99601,
0.328,0.112782,4.80842,0.102187,0,0.368949,3.99543,
0.329,0.112728,4.80774,0.102861,0,0.368374,3.99485,
0.33,0.112673,4.80706,0.103538,0,0.367801,3.99427,
0.331,0.112619,4.80638,0.104217,0,0.367228,3.99368,
0.332,0.112565,4.80569,0.104898,0,0.366657,3.99309,
0.333,0.11251,4.80501,0.105581,0,0.366088,3.9925,
0.334,0.112456,4.80432,0.106267,0,0.365519,3.99191,
0.335,0.112402,4.80363,0.106954,0,0.364952,3.99132,
0.336,0.112349,4.80293,0.107644,0,0.364386,3.99072,
0.337,0.112295,4.80224,0.108336,0,0.363822,3.99012,
0.338,0.112241,4.80154,0.10903,0,0.363258,3.98952,
0.339,0.112188,4.80084,0.109726,0,0.362696,3.98891,
0.34,0.112134,4.80014,0.110425,0,0.362136,3.98831,
0.341,0.112081,4.79944,0.111125,0,0.361576,3.9877,
0.342,0.112027,4.79873,0.111828,0,0.361018,3.98709,
0.343,0.111974,4.79803,0.112533,0,0.360461,3.98647,
0.344,0.111921,4.79732,0.11324,0,0.359905,3.98586,
0.345,0.111868,4.79661,0.113949,0,0.359351,3.98524,
0.346,0.111815,4.79589,0.11466,0,0.358798,3.98462,
0.347,0.111763,4.79518,0.115374,0,0.358246,3.984,
0.348,0.11171,4.79446,0.11609,0,0.357695,3.98337,
0.349,0.111657,4.79374,0.116807,0,0.357146,3.98274,
0.35,0.111605,4.79302,0.117527,0,0.356597,3.98211,
0.351,0.111552,4.7923,0.11825,0,0.35605,3.98148,
0.352,0.1115,4.79157,0.118974,0,0.355505,3.98085,
0.353,0.111448,4.79084,0.1197,0,0.35496,3.98021,
0.354,0.111396,4.79012,0.120429,0,0.354417,3.97957,
0.355,0.111344,4.78938,0.12116,0,0.353875,3.97893,
0.356,0.111292,4.78865,0.121893,0,0.353334,3.97828,
0.357,0.11124,4.78792,0.122628,0,0.352794,3.97764,
0.358,0.111188,4.78718,0.123365,0,0.352256,3.97699,
0.359,0.111136,4.78644,0.124104,0,0.351718,3.97634,
0.36,0.111085,4.7857,0.124846,0,0.351182,3.97568,
0.361,0.111033,4.78496,0.125589,0,0.350647,3.97503,
0.362,0.110982,4.78421,0.126335,0,0.350113,3.97437,
0.363,0.110931,4.78346,0.127083,0,0.349581,3.97371,
0.364,0.110879,4.78271,0.127833,0,0.349049,3.97305,
0.365,0.110828,4.78196,0.128585,0,0.348519,3.97238,
0.366,0.110777,4.78121,0.12934,0,0.34799,3.97171,
0.367,0.110726,4.78045,0.130096,0,0.347462,3.97104,
0.368,0.110675,4.7797,0.130855,0,0.346936,3.97037,
0.369,0.110625,4.77894,0.131616,0,0.34641,3.9697,
0.37,0.110574,4.77817,0.132379,0,0.345886,3.96902,
0.371,0.110523,4.77741,0.133144,0,0.345363,3.96834,
0.372,0.110473,4.77665,0.133911,0,0.34484,3.96766,
0.373,0.110422,4.77588,0.134681,0,0.34432,3.96698,
0.374,0.110372,4.77511,0.135452,0,0.3438,3.96629,
0.375,0.110322,4.77434,0.136226,0,0.343281,3.9656,
0.376,0.110272,4.77356,0.137001,0,0.342764,3.96491,
0.377,0.110222,4.77279,0.137779,0,0.342247,3.96422,
0.378,0.110172,4.77201,0.138559,0,0.341732,3.96352,
0.379,0.110122,4.77123,0.139342,0,0.341218,3.96282,
0.38,0.110072,4.77045,0.140126,0,0.340705,3.96212,
0.381,0.110022,4.76967,0.140913,0,0.340193,3.96142,
0.382,0.109973,4.76888,0.141701,0,0.339682,3.96072,
0.383,0.109923,4.76809,0.142492,0,0.339173,3.96001,
0.384,0.109874,4.7673,0.143285,0,0.338664,3.9593,
0.385,0.109825,4.76651,0.14408,0,0.338157,3.95859,
0.386,0.109775,4.76572,0.144877,0,0.337651,3.95787,
0.387,0.109726,4.76492,0.145676,0,0.337145,3.95716,
0.388,0.109677,4.76413,0.146478,0,0.336641,3.95644,
0.389,0.109628,4.76333,0.147281,0,0.336138,3.95572,
0.39,0.109579,4.76252,0.148087,0,0.335636,3.95499,
0.391,0.10953,4.76172,0.148894,0,0.335136,3.95427,
0.392,0.109481,4.76092,0.149704,0,0.334636,3.95354,
0.393,0.109433,4.76011,0.150516,0,0.334137,3.95281,
0.394,0.109384,4.7593,0.151331,0,0.33364,3.95208,
0.395,0.109336,4.75849,0.152147,0,0.333143,3.95134,
0.396,0.109287,4.75767,0.152965,0,0.332648,3.9506,
0.397,0.109239,4.75686,0.153786,0,0.332153,3.94986,
0.398,0.109191,4.75604,0.154608,0,0.33166,3.94912,
0.399,0.109143,4.75522,0.155433,0,0.331168,3.94838,
0.4,0.109094,4.7544,0.15626,0,0.330677,3.94763,
0.401,0.109046,4.75357,0.157089,0,0.330187,3.94688,
0.402,0.108999,4.75275,0.15792,0,0.329698,3.94613,
0.403,0.108951,4.75192,0.158754,0,0.32921,3.94537,
0.404,0.108903,4.75109,0.159589,0,0.328723,3.94462,
0.405,0.108855,4.75026,0.160426,0,0.328237,3.94386,
0.406,0.108808,4.74943,0.161266,0,0.327752,3.9431,
0.407,0.10876,4.74859,0.162108,0,0.327268,3.94234,
0.408,0.108713,4.74775,0.162952,0,0.326785,3.94157,
0.409,0.108665,4.74691,0.163798,0,0.326303,3.9408,
0.41,0.108618,4.74607,0.164646,0,0.325823,3.94003,
0.411,0.108571,4.74523,0.165496,0,0.325343,3.93926,
0.412,0.108524,4.74438,0.166348,0,0.324864,3.93849,
0.413,0.108477,4.74353,0.167203,0,0.324386,3.93771,
0.414,0.10843,4.74268,0.168059,0,0.32391,3.93693,
0.415,0.108383,4.74183,0.168918,0,0.323434,3.93615,
0.416,0.108336,4.74098,0.169778,0,0.322959,3.93537,
0.417,0.10829,4.74012,0.170641,0,0.322486,3.93458,
0.418,0.108243,4.73926,0.171506,0,0.322013,3.93379,
0.419,0.108196,4.7384,0.172373,0,0.321542,3.933,
0.42,0.10815,4.73754,0.173243,0,0.321071,3.93221,
0.421,0.108104,4.73668,0.174114,0,0.320601,3.93141,
0.422,0.108057,4.73581,0.174987,0,0.320133,3.93061,
0.423,0.108011,4.73494,0.175863,0,0.319665,3.92981,
0.424,0.107965,4.73407,0.17674,0,0.319198,3.92901,
