time,actualComX,actualComY,springLegDelta,Phase,footInBaseX,footInBaseY
0.032,0.13806,4.92072,0.000780336,0,0.656717,4.0595,
0.033,0.138053,4.92065,0.000831543,0,0.656635,4.05945,
0.034,0.138046,4.92059,0.000884384,0,0.656549,4.05939,
0.035,0.138038,4.92052,0.000938857,0,0.656461,4.05933,
0.036,0.138031,4.92045,0.000994963,0,0.656371,4.05928,
0.037,0.138023,4.92038,0.0010527,0,0.656278,4.05922,
0.038,0.138015,4.9203,0.00111208,0,0.656182,4.05915,
0.039,0.138007,4.92023,0.00117309,0,0.656084,4.05909,
0.04,0.137999,4.92015,0.00123574,0,0.655983,4.05903,
0.041,0.13799,4.92007,0.00130002,0,0.655879,4.05896,
0.042,0.137981,4.91999,0.00136595,0,0.655773,4.05889,
0.043,0.137972,4.9199,0.00143351,0,0.655664,4.05882,
0.044,0.137963,4.91982,0.00150271,0,0.655552,4.05875,
0.045,0.137953,4.91973,0.00157355,0,0.655438,4.05868,
0.046,0.137943,4.91964,0.00164603,0,0.655321,4.0586,
0.047,0.137933,4.91955,0.00172015,0,0.655202,4.05853,
0.048,0.137923,4.91945,0.00179592,0,0.65508,4.05845,
0.049,0.137913,4.91936,0.00187333,0,0.654956,4.05837,
0.05,0.137902,4.91926,0.00195238,0,0.654829,4.05829,
0.051,0.137891,4.91916,0.00203308,0,0.654699,4.0582,
0.052,0.13788,4.91906,0.00211543,0,0.654566,4.05812,
0.053,0.137869,4.91895,0.00219942,0,0.654432,4.05803,
0.054,0.137858,4.91885,0.00228507,0,0.654294,4.05794,
0.055,0.137846,4.91874,0.00237236,0,0.654154,4.05785,
0.056,0.137834,4.91863,0.0024613,0,0.654011,4.05776,
0.057,0.137822,4.91851,0.00255189,0,0.653866,4.05767,
0.058,0.13781,4.9184,0.00264414,0,0.653718,4.05757,
0.059,0.137797,4.91828,0.00273803,0,0.653567,4.05748,
0.06,0.137784,4.91816,0.00283359,0,0.653414,4.05738,
0.061,0.137771,4.91804,0.0029308,0,0.653258,4.05728,
0.062,0.137758,4.91792,0.00302966,0,0.6531,4.05718,
0.063,0.137745,4.9178,0.00313018,0,0.652939,4.05707,
0.064,0.137731,4.91767,0.00323237,0,0.652775,4.05697,
0.065,0.137717,4.91754,0.00333621,0,0.652609,4.05686,
0.066,0.137703,4.91741,0.00344171,0,0.652441,4.05675,
0.067,0.137689,4.91728,0.00354888,0,0.652269,4.05664,
0.068,0.137674,4.91714,0.00365771,0,0.652095,4.05653,
0.069,0.13766,4.91701,0.00376821,0,0.651919,4.05642,
0.07,0.137645,4.91687,0.00388037,0,0.65174,4.0563,
0.071,0.13763,4.91673,0.0039942,0,0.651558,4.05619,
0.072,0.137614,4.91658,0.0041097,0,0.651374,4.05607,
0.073,0.137599,4.91644,0.00422687,0,0.651187,4.05595,
0.074,0.137583,4.91629,0.00434571,0,0.650998,4.05583,
0.075,0.137567,4.91614,0.00446622,0,0.650806,4.0557,
0.076,0.137551,4.91599,0.00458841,0,0.650611,4.05558,
0.077,0.137534,4.91584,0.00471228,0,0.650414,4.05545,
0.078,0.137517,4.91568,0.00483782,0,0.650215,4.05532,
0.079,0.137501,4.91553,0.00496504,0,0.650012,4.05519,
0.08,0.137483,4.91537,0.00509394,0,0.649808,4.05506,
0.081,0.137466,4.9152,0.00522452,0,0.6496,4.05493,
0.082,0.137449,4.91504,0.00535678,0,0.64939,4.05479,
0.083,0.137431,4.91488,0.00549073,0,0.649178,4.05466,
0.084,0.137413,4.91471,0.00562637,0,0.648963,4.05452,
0.085,0.137395,4.91454,0.00576369,0,0.648745,4.05438,
0.086,0.137376,4.91437,0.0059027,0,0.648525,4.05424,
0.087,0.137358,4.9142,0.0060434,0,0.648302,4.0541,
0.088,0.137339,4.91402,0.00618579,0,0.648077,4.05395,
0.089,0.13732,4.91384,0.00632988,0,0.647849,4.0538,
0.09,0.137301,4.91366,0.00647566,0,0.647618,4.05366,
0.091,0.137281,4.91348,0.00662314,0,0.647385,4.05351,
0.092,0.137262,4.9133,0.00677232,0,0.64715,4.05335,
0.093,0.137242,4.91311,0.0069232,0,0.646912,4.0532,
0.094,0.137222,4.91293,0.00707578,0,0.646671,4.05305,
0.095,0.137201,4.91274,0.00723007,0,0.646428,4.05289,
0.096,0.137181,4.91254,0.00738606,0,0.646182,4.05273,
0.097,0.13716,4.91235,0.00754375,0,0.645934,4.05257,
0.098,0.137139,4.91215,0.00770316,0,0.645683,4.05241,
0.099,0.137118,4.91196,0.00786428,0,0.645429,4.05225,
0.1,0.137097,4.91176,0.0080271,0,0.645174,4.05208,
0.101,0.137075,4.91156,0.00819165,0,0.644915,4.05192,
0.102,0.137053,4.91135,0.00835791,0,0.644654,4.05175,
0.103,0.137031,4.91115,0.00852588,0,0.644391,4.05158,
0.104,0.137009,4.91094,0.00869558,0,0.644125,4.05141,
0.105,0.136987,4.91073,0.008867,0,0.643856,4.05123,
0.106,0.136964,4.91052,0.00904014,0,0.643585,4.05106,
0.107,0.136941,4.9103,0.009215,0,0.643311,4.05088,
0.108,0.136918,4.91009,0.0093916,0,0.643035,4.05071,
0.109,0.136895,4.90987,0.00956992,0,0.642757,4.05053,
0.11,0.136871,4.90965,0.00974997,0,0.642475,4.05035,
0.111,0.136848,4.90943,0.00993176,0,0.642192,4.05016,
0.112,0.136824,4.9092,0.0101153,0,0.641905,4.04998,
0.113,0.1368,4.90898,0.0103005,0,0.641617,4.04979,
0.114,0.136775,4.90875,0.0104875,0,0.641326,4.0496,
0.115,0.136751,4.90852,0.0106763,0,0.641032,4.04941,
0.116,0.136726,4.90829,0.0108668,0,0.640736,4.04922,
0.117,0.136701,4.90805,0.011059,0,0.640437,4.04903,
0.118,0.136676,4.90782,0.0112529,0,0.640136,4.04884,
0.119,0.13665,4.90758,0.0114487,0,0.639832,4.04864,
0.12,0.136625,4.90734,0.0116461,0,0.639526,4.04844,
0.121,0.136599,4.90709,0.0118454,0,0.639217,4.04824,
0.122,0.136573,4.90685,0.0120463,0,0.638906,4.04804,
0.123,0.136547,4.9066,0.0122491,0,0.638592,4.04784,
0.124,0.13652,4.90636,0.0124536,0,0.638276,4.04764,
0.125,0.136494,4.90611,0.0126598,0,0.637957,4.04743,
0.126,0.136467,4.90585,0.0128679,0,0.637636,4.04722,
0.127,0.13644,4.9056,0.0130777,0,0.637312,4.04702,
0.128,0.136412,4.90534,0.0132892,0,0.636986,4.04681,
0.129,0.136385,4.90508,0.0135025,0,0.636658,4.04659,
0.13,0.136357,4.90482,0.0137176,0,0.636327,4.04638,
0.131,0.136329,4.90456,0.0139345,0,0.635993,4.04616,
0.132,0.136301,4.9043,0.0141532,0,0.635657,4.04595,
0.133,0.136273,4.90403,0.0143736,0,0.635319,4.04573,
0.134,0.136244,4.90376,0.0145958,0,0.634978,4.04551,
0.135,0.136216,4.90349,0.0148198,0,0.634634,4.04529,
0.136,0.136187,4.90322,0.0150456,0,0.634288,4.04506,
0.137,0.136158,4.90294,0.0152732,0,0.63394,4.04484,
0.138,0.136128,4.90267,0.0155025,0,0.633589,4.04461,
0.139,0.136099,4.90239,0.0157337,0,0.633236,4.04438,
0.14,0.136069,4.90211,0.0159666,0,0.632881,4.04415,
0.141,0.136039,4.90182,0.0162014,0,0.632522,4.04392,
0.142,0.136009,4.90154,0.0164379,0,0.632162,4.04369,
0.143,0.135978,4.90125,0.0166763,0,0.631799,4.04345,
0.144,0.135948,4.90096,0.0169164,0,0.631434,4.04322,
0.145,0.135917,4.90067,0.0171584,0,0.631066,4.04298,
0.146,0.135886,4.90038,0.0174022,0,0.630695,4.04274,
0.147,0.135855,4.90008,0.0176478,0,0.630323,4.0425,
0.148,0.135823,4.89979,0.0178952,0,0.629948,4.04225,
0.149,0.135792,4.89949,0.0181444,0,0.62957,4.04201,
0.15,0.13576,4.89919,0.0183954,0,0.62919,4.04176,
0.151,0.135728,4.89888,0.0186483,0,0.628808,4.04152,
0.152,0.135696,4.89858,0.018903,0,0.628423,4.04127,
0.153,0.135663,4.89827,0.0191595,0,0.628036,4.04102,
0.154,0.135631,4.89796,0.0194178,0,0.627646,4.04076,
0.155,0.135598,4.89765,0.019678,0,0.627254,4.04051,
0.156,0.135565,4.89734,0.01994,0,0.62686,4.04025,
0.157,0.135531,4.89702,0.0202039,0,0.626463,4.04,
0.158,0.135498,4.8967,0.0204696,0,0.626063,4.03974,
0.159,0.135464,4.89638,0.0207371,0,0.625662,4.03948,
0.16,0.13543,4.89606,0.0210065,0,0.625258,4.03922,
0.161,0.135396,4.89574,0.0212777,0,0.624851,4.03895,
0.162,0.135362,4.89541,0.0215508,0,0.624443,4.03869,
0.163,0.135328,4.89509,0.0218257,0,0.624031,4.03842,
0.164,0.135293,4.89476,0.0221025,0,0.623618,4.03815,
0.165,0.135258,4.89442,0.0223811,0,0.623202,4.03788,
0.166,0.135223,4.89409,0.0226616,0,0.622784,4.03761,
0.167,0.135188,4.89376,0.022944,0,0.622363,4.03734,
0.168,0.135152,4.89342,0.0232282,0,0.62194,4.03706,
0.169,0.135117,4.89308,0.0235143,0,0.621515,4.03679,
0.17,0.135081,4.89274,0.0238023,0,0.621087,4.03651,
0.171,0.135045,4.89239,0.0240921,0,0.620657,4.03623,
0.172,0.135008,4.89205,0.0243838,0,0.620224,4.03595,
0.173,0.134972,4.8917,0.0246774,0,0.619789,4.03566,
0.174,0.134935,4.89135,0.0249729,0,0.619352,4.03538,
0.175,0.134898,4.891,0.0252703,0,0.618913,4.03509,
0.176,0.134861,4.89064,0.0255696,0,0.618471,4.03481,
0.177,0.134824,4.89029,0.0258707,0,0.618027,4.03452,
0.178,0.134786,4.88993,0.0261737,0,0.61758,4.03423,
0.179,0.134749,4.88957,0.0264787,0,0.617131,4.03394,
0.18,0.134711,4.88921,0.0267855,0,0.61668,4.03364,
0.181,0.134673,4.88884,0.0270943,0,0.616227,4.03335,
0.182,0.134634,4.88848,0.0274049,0,0.615771,4.03305,
0.183,0.134596,4.88811,0.0277175,0,0.615313,4.03275,
0.184,0.134557,4.88774,0.0280319,0,0.614852,4.03245,
0.185,0.134518,4.88737,0.0283483,0,0.61439,4.03215,
0.186,0.134479,4.88699,0.0286666,0,0.613924,4.03185,
0.187,0.13444,4.88662,0.0289868,0,0.613457,4.03154,
0.188,0.134401,4.88624,0.0293089,0,0.612987,4.03124,
0.189,0.134361,4.88586,0.029633,0,0.612515,4.03093,
0.19,0.134321,4.88548,0.0299589,0,0.612041,4.03062,
0.191,0.134281,4.88509,0.0302869,0,0.611565,4.03031,
0.192,0.134241,4.8847,0.0306167,0,0.611086,4.03,
0.193,0.1342,4.88432,0.0309485,0,0.610605,4.02968,
0.194,0.13416,4.88393,0.0312822,0,0.610121,4.02937,
0.195,0.134119,4.88353,0.0316178,0,0.609636,4.02905,
0.196,0.134078,4.88314,0.0319555,0,0.609148,4.02873,
0.197,0.134037,4.88274,0.032295,0,0.608658,4.02841,
0.198,0.133995,4.88234,0.0326365,0,0.608165,4.02809,
0.199,0.133954,4.88194,0.03298,0,0.60767,4.02776,
0.2,0.133912,4.88154,0.0333254,0,0.607173,4.02744,
0.201,0.13387,4.88114,0.0336727,0,0.606674,4.02711,
0.202,0.133828,4.88073,0.0340221,0,0.606173,4.02678,
0.203,0.133785,4.88032,0.0343734,0,0.605669,4.02646,
0.204,0.133743,4.87991,0.0347266,0,0.605163,4.02612,
0.205,0.1337,4.8795,0.0350819,0,0.604655,4.02579,
0.206,0.133657,4.87908,0.0354391,0,0.604144,4.02546,
0.207,0.133614,4.87867,0.0357983,0,0.603632,4.02512,
0.208,0.13357,4.87825,0.0361594,0,0.603117,4.02478,
0.209,0.133527,4.87783,0.0365226,0,0.6026,4.02445,
0.21,0.133483,4.8774,0.0368877,0,0.60208,4.0241,
0.211,0.133439,4.87698,0.0372548,0,0.601559,4.02376,
0.212,0.133395,4.87655,0.0376239,0,0.601035,4.02342,
0.213,0.133351,4.87612,0.037995,0,0.600509,4.02307,
0.214,0.133306,4.87569,0.0383681,0,0.599981,4.02273,
0.215,0.133262,4.87526,0.0387432,0,0.59945,4.02238,
0.216,0.133217,4.87482,0.0391204,0,0.598918,4.02203,
0.217,0.133172,4.87438,0.0394995,0,0.598383,4.02168,
0.218,0.133127,4.87395,0.0398806,0,0.597846,4.02133,
0.219,0.133081,4.8735,0.0402637,0,0.597307,4.02097,
0.22,0.133035,4.87306,0.0406489,0,0.596766,4.02062,
0.221,0.13299,4.87262,0.0410361,0,0.596222,4.02026,
0.222,0.132944,4.87217,0.0414252,0,0.595677,4.0199,
0.223,0.132897,4.87172,0.0418165,0,0.595129,4.01954,
0.224,0.132851,4.87127,0.0422097,0,0.594579,4.01918,
0.225,0.132804,4.87081,0.042605,0,0.594027,4.01882,
0.226,0.132758,4.87036,0.0430023,0,0.593473,4.01845,
0.227,0.132711,4.8699,0.0434016,0,0.592916,4.01808,
0.228,0.132664,4.86944,0.043803,0,0.592358,4.01772,
0.229,0.132616,4.86898,0.0442065,0,0.591797,4.01735,
0.23,0.132569,4.86852,0.0446119,0,0.591234,4.01698,
0.231,0.132521,4.86805,0.0450194,0,0.590669,4.0166,
0.232,0.132473,4.86758,0.045429,0,0.590102,4.01623,
0.233,0.132425,4.86711,0.0458407,0,0.589533,4.01585,
0.234,0.132377,4.86664,0.0462543,0,0.588961,4.01548,
0.235,0.132328,4.86617,0.0466701,0,0.588388,4.0151,
0.236,0.13228,4.86569,0.0470879,0,0.587812,4.01472,
0.237,0.132231,4.86521,0.0475078,0,0.587235,4.01434,
0.238,0.132182,4.86473,0.0479297,0,0.586655,4.01395,
0.239,0.132133,4.86425,0.0483537,0,0.586073,4.01357,
0.24,0.132084,4.86377,0.0487798,0,0.585489,4.01318,
0.241,0.132034,4.86328,0.049208,0,0.584903,4.0128,
0.242,0.131984,4.86279,0.0496383,0,0.584315,4.01241,
0.243,0.131934,4.8623,0.0500706,0,0.583725,4.01202,
0.244,0.131884,4.86181,0.0505051,0,0.583132,4.01162,
0.245,0.131834,4.86132,0.0509416,0,0.582538,4.01123,
0.246,0.131784,4.86082,0.0513802,0,0.581942,4.01084,
0.247,0.131733,4.86032,0.0518209,0,0.581343,4.01044,
0.248,0.131682,4.85982,0.0522637,0,0.580743,4.01004,
0.249,0.131631,4.85932,0.0527087,0,0.58014,4.00964,
0.25,0.13158,4.85882,0.0531557,0,0.579535,4.00924,
0.251,0.131529,4.85831,0.0536048,0,0.578929,4.00884,
0.252,0.131477,4.8578,0.0540561,0,0.57832,4.00843,
0.253,0.131425,4.85729,0.0545094,0,0.577709,4.00803,
0.254,0.131374,4.85678,0.0549649,0,0.577096,4.00762,
0.255,0.131321,4.85627,0.0554225,0,0.576482,4.00721,
0.256,0.131269,4.85575,0.0558823,0,0.575865,4.0068,
0.257,0.131217,4.85523,0.0563441,0,0.575246,4.00639,
0.258,0.131164,4.85471,0.0568081,0,0.574625,4.00598,
0.259,0.131111,4.85419,0.0572742,0,0.574002,4.00556,
0.26,0.131058,4.85366,0.0577425,0,0.573377,4.00515,
0.261,0.131005,4.85314,0.0582129,0,0.572751,4.00473,
0.262,0.130952,4.85261,0.0586854,0,0.572122,4.00431,
0.263,0.130899,4.85208,0.0591601,0,0.571491,4.00389,
0.264,0.130845,4.85154,0.059637,0,0.570858,4.00347,
0.265,0.130791,4.85101,0.060116,0,0.570223,4.00305,
0.266,0.130737,4.85047,0.0605971,0,0.569587,4.00262,
0.267,0.130683,4.84993,0.0610804,0,0.568948,4.0022,
0.268,0.130628,4.84939,0.0615659,0,0.568307,4.00177,
0.269,0.130574,4.84885,0.0620535,0,0.567664,4.00134,
0.27,0.130519,4.8483,0.0625433,0,0.56702,4.00091,
0.271,0.130464,4.84776,0.0630353,0,0.566373,4.00048,
0.272,0.130409,4.84721,0.0635294,0,0.565725,4.00004,
0.273,0.130354,4.84666,0.0640257,0,0.565074,3.99961,
0.274,0.130299,4.8461,0.0645242,0,0.564422,3.99917,
0.275,0.130243,4.84555,0.0650249,0,0.563768,3.99873,
0.276,0.130187,4.84499,0.0655277,0,0.563112,3.99829,
0.277,0.130131,4.84443,0.0660328,0,0.562453,3.99785,
0.278,0.130075,4.84387,0.06654,0,0.561793,3.99741,
0.279,0.130019,4.84331,0.0670495,0,0.561132,3.99697,
0.28,0.129963,4.84274,0.0675611,0,0.560468,3.99652,
0.281,0.129906,4.84218,0.0680749,0,0.559802,3.99607,
0.282,0.129849,4.84161,0.0685909,0,0.559134,3.99563,
0.283,0.129792,4.84104,0.0691092,0,0.558465,3.99518,
0.284,0.129735,4.84046,0.0696296,0,0.557793,3.99473,
0.285,0.129678,4.83989,0.0701523,0,0.55712,3.99427,
0.286,0.12962,4.83931,0.0706771,0,0.556445,3.99382,
0.287,0.129563,4.83873,0.0712042,0,0.555768,3.99336,
0.288,0.129505,4.83815,0.0717335,0,0.555089,3.99291,
0.289,0.129447,4.83756,0.0722651,0,0.554408,3.99245,
0.29,0.129389,4.83698,0.0727988,0,0.553726,3.99199,
0.291,0.129331,4.83639,0.0733348,0,0.553041,3.99153,
0.292,0.129272,4.8358,0.073873,0,0.552355,3.99106,
0.293,0.129213,4.83521,0.0744134,0,0.551667,3.9906,
0.294,0.129155,4.83462,0.0749561,0,0.550977,3.99013,
0.295,0.129096,4.83402,0.075501,0,0.550285,3.98967,
0.296,0.129037,4.83342,0.0760482,0,0.549592,3.9892,
0.297,0.128977,4.83282,0.0765976,0,0.548896,3.98873,
0.298,0.128918,4.83222,0.0771493,0,0.548199,3.98826,
0.299,0.128858,4.83162,0.0777032,0,0.5475,3.98778,
0.3,0.128798,4.83101,0.0782594,0,0.546799,3.98731,
0.301,0.128738,4.8304,0.0788178,0,0.546097,3.98683,
0.302,0.128678,4.82979,0.0793784,0,0.545393,3.98636,
0.303,0.128618,4.82918,0.0799414,0,0.544686,3.98588,
0.304,0.128558,4.82857,0.0805066,0,0.543979,3.9854,
0.305,0.128497,4.82795,0.0810741,0,0.543269,3.98492,
0.306,0.128436,4.82733,0.0816438,0,0.542557,3.98443,
0.307,0.128375,4.82671,0.0822158,0,0.541844,3.98395,
0.308,0.128314,4.82609,0.0827901,0,0.541129,3.98346,
0.309,0.128253,4.82546,0.0833667,0,0.540412,3.98298,
0.31,0.128192,4.82484,0.0839455,0,0.539694,3.98249,
0.311,0.12813,4.82421,0.0845267,0,0.538974,3.982,
0.312,0.128068,4.82358,0.0851101,0,0.538252,3.98151,
0.313,0.128006,4.82295,0.0856958,0,0.537528,3.98101,
0.314,0.127944,4.82231,0.0862838,0,0.536803,3.98052,
0.315,0.127882,4.82168,0.0868741,0,0.536076,3.98002,
0.316,0.12782,4.82104,0.0874667,0,0.535347,3.97952,
0.317,0.127757,4.8204,0.0880616,0,0.534617,3.97903,
0.318,0.127695,4.81975,0.0886588,0,0.533884,3.97853,
0.319,0.127632,4.81911,0.0892583,0,0.53315,3.97802,
0.32,0.127569,4.81846,0.0898601,0,0.532415,3.97752,
0.321,0.127506,4.81781,0.0904642,0,0.531678,3.97702,
0.322,0.127442,4.81716,0.0910706,0,0.530939,3.97651,
0.323,0.127379,4.81651,0.0916793,0,0.530198,3.976,
0.324,0.127315,4.81585,0.0922904,0,0.529456,3.97549,
0.325,0.127251,4.8152,0.0929038,0,0.528712,3.97498,
0.326,0.127187,4.81454,0.0935195,0,0.527966,3.97447,
0.327,0.127123,4.81388,0.0941375,0,0.527219,3.97396,
0.328,0.127059,4.81321,0.0947578,0,0.52647,3.97345,
0.329,0.126995,4.81255,0.0953805,0,0.52572,3.97293,
0.33,0.12693,4.81188,0.0960055,0,0.524968,3.97241,
0.331,0.126865,4.81121,0.0966329,0,0.524214,3.97189,
0.332,0.126801,4.81054,0.0972626,0,0.523459,3.97137,
0.333,0.126736,4.80987,0.0978946,0,0.522702,3.97085,
0.334,0.12667,4.80919,0.098529,0,0.521943,3.97033,
0.335,0.126605,4.80852,0.0991657,0,0.521183,3.96981,
0.336,0.12654,4.80784,0.0998047,0,0.520421,3.96928,
0.337,0.126474,4.80715,0.100446,0,0.519658,3.96875,
0.338,0.126408,4.80647,0.10109,0,0.518893,3.96822,
0.339,0.126342,4.80579,0.101736,0,0.518126,3.96769,
0.34,0.126276,4.8051,0.102384,0,0.517358,3.96716,
0.341,0.12621,4.80441,0.103035,0,0.516588,3.96663,
0.342,0.126144,4.80372,0.103689,0,0.515817,3.9661,
0.343,0.126077,4.80302,0.104344,0,0.515044,3.96556,
0.344,0.12601,4.80233,0.105002,0,0.51427,3.96502,
0.345,0.125944,4.80163,0.105662,0,0.513494,3.96449,
0.346,0.125877,4.80093,0.106325,0,0.512717,3.96395,
0.347,0.12581,4.80023,0.10699,0,0.511938,3.9634,
0.348,0.125742,4.79952,0.107657,0,0.511158,3.96286,
0.349,0.125675,4.79882,0.108327,0,0.510376,3.96232,
0.35,0.125607,4.79811,0.108999,0,0.509592,3.96177,
0.351,0.12554,4.7974,0.109674,0,0.508807,3.96123,
0.352,0.125472,4.79669,0.110351,0,0.508021,3.96068,
0.353,0.125404,4.79597,0.11103,0,0.507233,3.96013,
0.354,0.125336,4.79526,0.111712,0,0.506443,3.95958,
0.355,0.125267,4.79454,0.112396,0,0.505652,3.95902,
0.356,0.125199,4.79382,0.113082,0,0.50486,3.95847,
0.357,0.12513,4.7931,0.113771,0,0.504066,3.95792,
0.358,0.125062,4.79237,0.114462,0,0.503271,3.95736,
0.359,0.124993,4.79165,0.115156,0,0.502474,3.9568,
0.36,0.124924,4.79092,0.115852,0,0.501676,3.95624,
0.361,0.124855,4.79019,0.11655,0,0.500876,3.95568,
0.362,0.124785,4.78946,0.117251,0,0.500075,3.95512,
0.363,0.124716,4.78872,0.117955,0,0.499272,3.95456,
0.364,0.124646,4.78798,0.11866,0,0.498468,3.95399,
0.365,0.124577,4.78725,0.119368,0,0.497663,3.95342,
0.366,0.124507,4.7865,0.120079,0,0.496856,3.95286,
0.367,0.124437,4.78576,0.120792,0,0.496048,3.95229,
0.368,0.124367,4.78502,0.121507,0,0.495238,3.95172,
0.369,0.124297,4.78427,0.122225,0,0.494427,3.95114,
0.37,0.124226,4.78352,0.122945,0,0.493615,3.95057,
0.371,0.124156,4.78277,0.123667,0,0.492801,3.95,
0.372,0.124085,4.78202,0.124392,0,0.491986,3.94942,
0.373,0.124014,4.78126,0.12512,0,0.491169,3.94884,
0.374,0.123943,4.78051,0.12585,0,0.490352,3.94826,
0.375,0.123872,4.77975,0.126582,0,0.489532,3.94768,
0.376,0.123801,4.77899,0.127316,0,0.488712,3.9471,
0.377,0.12373,4.77822,0.128054,0,0.48789,3.94652,
0.378,0.123658,4.77746,0.128793,0,0.487066,3.94593,
0.379,0.123586,4.77669,0.129535,0,0.486242,3.94535,
0.38,0.123515,4.77592,0.130279,0,0.485416,3.94476,
0.381,0.123443,4.77515,0.131026,0,0.484589,3.94417,
0.382,0.123371,4.77438,0.131776,0,0.48376,3.94358,
0.383,0.123299,4.7736,0.132527,0,0.48293,3.94299,
0.384,0.123226,4.77282,0.133281,0,0.482099,3.9424,
0.385,0.123154,4.77204,0.134038,0,0.481267,3.9418,
0.386,0.123081,4.77126,0.134797,0,0.480433,3.94121,
0.387,0.123009,4.77048,0.135559,0,0.479598,3.94061,
0.388,0.122936,4.76969,0.136323,0,0.478762,3.94001,
0.389,0.122863,4.76891,0.137089,0,0.477924,3.93941,
0.39,0.12279,4.76812,0.137858,0,0.477085,3.93881,
0.391,0.122716,4.76732,0.138629,0,0.476245,3.93821,
0.392,0.122643,4.76653,0.139403,0,0.475404,3.9376,
0.393,0.12257,4.76574,0.140179,0,0.474561,3.937,
0.394,0.122496,4.76494,0.140958,0,0.473717,3.93639,
0.395,0.122422,4.76414,0.141739,0,0.472872,3.93578,
0.396,0.122348,4.76334,0.142522,0,0.472026,3.93517,
0.397,0.122274,4.76253,0.143308,0,0.471179,3.93456,
0.398,0.1222,4.76173,0.144097,0,0.47033,3.93395,
0.399,0.122126,4.76092,0.144888,0,0.46948,3.93334,
0.4,0.122052,4.76011,0.145681,0,0.468629,3.93272,
0.401,0.121977,4.75929,0.146477,0,0.467777,3.93211,
0.402,0.121903,4.75848,0.147275,0,0.466923,3.93149,
0.403,0.121828,4.75766,0.148076,0,0.466069,3.93087,
0.404,0.121753,4.75685,0.148879,0,0.465213,3.93025,
0.405,0.121678,4.75603,0.149685,0,0.464356,3.92963,
0.406,0.121603,4.7552,0.150493,0,0.463498,3.929,
0.407,0.121528,4.75438,0.151304,0,0.462638,3.92838,
0.408,0.121452,4.75355,0.152117,0,0.461778,3.92775,
0.409,0.121377,4.75272,0.152933,0,0.460916,3.92712,
0.41,0.121301,4.75189,0.153751,0,0.460054,3.9265,
0.411,0.121225,4.75106,0.154571,0,0.45919,3.92586,
0.412,0.121149,4.75023,0.155394,0,0.458325,3.92523,
0.413,0.121073,4.74939,0.15622,0,0.457459,3.9246,
0.414,0.120997,4.74855,0.157048,0,0.456592,3.92397,
0.415,0.120921,4.74771,0.157878,0,0.455724,3.92333,
0.416,0.120845,4.74687,0.158711,0,0.454854,3.92269,
0.417,0.120768,4.74602,0.159547,0,0.453984,3.92205,
0.418,0.120692,4.74517,0.160385,0,0.453112,3.92141,
0.419,0.120615,4.74433,0.161225,0,0.45224,3.92077,
0.42,0.120538,4.74347,0.162068,0,0.451366,3.92013,
0.421,0.120461,4.74262,0.162913,0,0.450491,3.91948,
0.422,0.120384,4.74177,0.163761,0,0.449616,3.91884,
0.423,0.120307,4.74091,0.164611,0,0.448739,3.91819,
0.424,0.12023,4.74005,0.165464,0,0.447861,3.91754,
0.425,0.120152,4.73919,0.166319,0,0.446982,3.91689,
