time,actualComX,actualComY,springLegDelta,Phase,footInBaseX,footInBaseY
0.05,0.138121,4.91929,0.002039,0,0.657454,4.05797,
0.051,0.138119,4.91919,0.00212313,0,0.657432,4.05787,
0.052,0.138118,4.91909,0.00220897,0,0.65741,4.05777,
0.053,0.138116,4.91898,0.00229651,0,0.657388,4.05767,
0.054,0.138114,4.91888,0.00238575,0,0.657365,4.05757,
0.055,0.138112,4.91877,0.0024767,0,0.657341,4.05747,
0.056,0.13811,4.91866,0.00256935,0,0.657317,4.05736,
0.057,0.138108,4.91855,0.00266371,0,0.657293,4.05725,
0.058,0.138106,4.91844,0.00275977,0,0.657268,4.05714,
0.059,0.138104,4.91832,0.00285754,0,0.657243,4.05703,
0.06,0.138101,4.9182,0.00295702,0,0.657218,4.05692,
0.061,0.138099,4.91808,0.0030582,0,0.657192,4.0568,
0.062,0.138097,4.91796,0.00316109,0,0.657165,4.05668,
0.063,0.138095,4.91784,0.00326569,0,0.657138,4.05656,
0.064,0.138093,4.91771,0.003372,0,0.657111,4.05644,
0.065,0.13809,4.91759,0.00348001,0,0.657083,4.05632,
0.066,0.138088,4.91746,0.00358973,0,0.657055,4.05619,
0.067,0.138085,4.91733,0.00370116,0,0.657026,4.05607,
0.068,0.138083,4.91719,0.0038143,0,0.656997,4.05594,
0.069,0.138081,4.91706,0.00392915,0,0.656967,4.05581,
0.07,0.138078,4.91692,0.00404571,0,0.656937,4.05567,
0.071,0.138076,4.91678,0.00416398,0,0.656907,4.05554,
0.072,0.138073,4.91664,0.00428396,0,0.656876,4.0554,
0.073,0.13807,4.9165,0.00440565,0,0.656845,4.05526,
0.074,0.138068,4.91635,0.00452905,0,0.656813,4.05512,
0.075,0.138065,4.9162,0.00465417,0,0.656781,4.05498,
0.076,0.138062,4.91605,0.00478099,0,0.656748,4.05483,
0.077,0.13806,4.9159,0.00490953,0,0.656715,4.05468,
0.078,0.138057,4.91575,0.00503978,0,0.656682,4.05453,
0.079,0.138054,4.91559,0.00517175,0,0.656648,4.05438,
0.08,0.138051,4.91544,0.00530543,0,0.656614,4.05423,
0.081,0.138048,4.91528,0.00544082,0,0.656579,4.05408,
0.082,0.138045,4.91512,0.00557792,0,0.656544,4.05392,
0.083,0.138042,4.91495,0.00571675,0,0.656508,4.05376,
0.084,0.138039,4.91479,0.00585728,0,0.656472,4.0536,
0.085,0.138036,4.91462,0.00599953,0,0.656435,4.05344,
0.086,0.138033,4.91445,0.0061435,0,0.656398,4.05327,
0.087,0.13803,4.91428,0.00628919,0,0.656361,4.05311,
0.088,0.138027,4.91411,0.00643659,0,0.656323,4.05294,
0.089,0.138024,4.91393,0.00658571,0,0.656285,4.05277,
0.09,0.13802,4.91375,0.00673655,0,0.656246,4.0526,
0.091,0.138017,4.91357,0.00688911,0,0.656207,4.05242,
0.092,0.138014,4.91339,0.00704338,0,0.656167,4.05224,
0.093,0.138011,4.91321,0.00719938,0,0.656127,4.05207,
0.094,0.138007,4.91302,0.00735709,0,0.656087,4.05189,
0.095,0.138004,4.91284,0.00751653,0,0.656046,4.0517,
0.096,0.138,4.91265,0.00767768,0,0.656005,4.05152,
0.097,0.137997,4.91246,0.00784056,0,0.655963,4.05133,
0.098,0.137993,4.91226,0.00800516,0,0.655921,4.05115,
0.099,0.13799,4.91207,0.00817148,0,0.655878,4.05096,
0.1,0.137986,4.91187,0.00833953,0,0.655835,4.05076,
0.101,0.137983,4.91167,0.0085093,0,0.655791,4.05057,
0.102,0.137979,4.91147,0.00868079,0,0.655748,4.05038,
0.103,0.137975,4.91126,0.008854,0,0.655703,4.05018,
0.104,0.137971,4.91106,0.00902895,0,0.655658,4.04998,
0.105,0.137968,4.91085,0.00920561,0,0.655613,4.04978,
0.106,0.137964,4.91064,0.00938401,0,0.655567,4.04957,
0.107,0.13796,4.91043,0.00956413,0,0.655521,4.04937,
0.108,0.137956,4.91022,0.00974597,0,0.655475,4.04916,
0.109,0.137952,4.91,0.00992955,0,0.655428,4.04895,
0.11,0.137948,4.90978,0.0101149,0,0.65538,4.04874,
0.111,0.137944,4.90956,0.0103019,0,0.655332,4.04853,
0.112,0.13794,4.90934,0.0104906,0,0.655284,4.04831,
0.113,0.137936,4.90912,0.0106811,0,0.655235,4.04809,
0.114,0.137932,4.90889,0.0108734,0,0.655186,4.04788,
0.115,0.137928,4.90867,0.0110673,0,0.655137,4.04765,
0.116,0.137924,4.90844,0.011263,0,0.655087,4.04743,
0.117,0.13792,4.90821,0.0114604,0,0.655036,4.04721,
0.118,0.137915,4.90797,0.0116596,0,0.654985,4.04698,
0.119,0.137911,4.90774,0.0118604,0,0.654934,4.04675,
0.12,0.137907,4.9075,0.0120631,0,0.654882,4.04652,
0.121,0.137902,4.90726,0.0122674,0,0.65483,4.04629,
0.122,0.137898,4.90702,0.0124735,0,0.654777,4.04605,
0.123,0.137894,4.90677,0.0126813,0,0.654724,4.04582,
0.124,0.137889,4.90653,0.0128909,0,0.654671,4.04558,
0.125,0.137885,4.90628,0.0131022,0,0.654617,4.04534,
0.126,0.13788,4.90603,0.0133152,0,0.654562,4.0451,
0.127,0.137876,4.90578,0.01353,0,0.654508,4.04485,
0.128,0.137871,4.90553,0.0137465,0,0.654452,4.0446,
0.129,0.137866,4.90527,0.0139647,0,0.654397,4.04436,
0.13,0.137862,4.90501,0.0141847,0,0.654341,4.04411,
0.131,0.137857,4.90475,0.0144065,0,0.654284,4.04385,
0.132,0.137852,4.90449,0.0146299,0,0.654227,4.0436,
0.133,0.137847,4.90423,0.0148552,0,0.65417,4.04334,
0.134,0.137843,4.90396,0.0150821,0,0.654112,4.04309,
0.135,0.137838,4.9037,0.0153108,0,0.654054,4.04283,
0.136,0.137833,4.90343,0.0155413,0,0.653995,4.04256,
0.137,0.137828,4.90315,0.0157735,0,0.653936,4.0423,
0.138,0.137823,4.90288,0.0160074,0,0.653876,4.04203,
0.139,0.137818,4.90261,0.0162431,0,0.653816,4.04177,
0.14,0.137813,4.90233,0.0164805,0,0.653756,4.0415,
0.141,0.137808,4.90205,0.0167197,0,0.653695,4.04123,
0.142,0.137803,4.90177,0.0169606,0,0.653633,4.04095,
0.143,0.137798,4.90148,0.0172033,0,0.653572,4.04068,
0.144,0.137792,4.9012,0.0174477,0,0.65351,4.0404,
0.145,0.137787,4.90091,0.0176939,0,0.653447,4.04012,
0.146,0.137782,4.90062,0.0179418,0,0.653384,4.03984,
0.147,0.137777,4.90033,0.0181915,0,0.65332,4.03956,
0.148,0.137771,4.90003,0.0184429,0,0.653257,4.03927,
0.149,0.137766,4.89974,0.0186961,0,0.653192,4.03898,
0.15,0.13776,4.89944,0.0189511,0,0.653127,4.03869,
0.151,0.137755,4.89914,0.0192077,0,0.653062,4.0384,
0.152,0.13775,4.89884,0.0194662,0,0.652997,4.03811,
0.153,0.137744,4.89854,0.0197264,0,0.65293,4.03782,
0.154,0.137738,4.89823,0.0199884,0,0.652864,4.03752,
0.155,0.137733,4.89792,0.0202521,0,0.652797,4.03722,
0.156,0.137727,4.89761,0.0205176,0,0.65273,4.03692,
0.157,0.137722,4.8973,0.0207848,0,0.652662,4.03662,
0.158,0.137716,4.89699,0.0210538,0,0.652594,4.03631,
0.159,0.13771,4.89667,0.0213246,0,0.652525,4.036,
0.16,0.137704,4.89635,0.0215971,0,0.652456,4.0357,
0.161,0.137699,4.89603,0.0218714,0,0.652386,4.03539,
0.162,0.137693,4.89571,0.0221474,0,0.652316,4.03507,
0.163,0.137687,4.89539,0.0224252,0,0.652246,4.03476,
0.164,0.137681,4.89506,0.0227048,0,0.652175,4.03444,
0.165,0.137675,4.89474,0.0229862,0,0.652104,4.03412,
0.166,0.137669,4.89441,0.0232693,0,0.652032,4.0338,
0.167,0.137663,4.89407,0.0235541,0,0.65196,4.03348,
0.168,0.137657,4.89374,0.0238408,0,0.651888,4.03316,
0.169,0.137651,4.8934,0.0241292,0,0.651815,4.03283,
0.17,0.137645,4.89307,0.0244194,0,0.651741,4.0325,
0.171,0.137639,4.89273,0.0247113,0,0.651667,4.03217,
0.172,0.137632,4.89238,0.0250051,0,0.651593,4.03184,
0.173,0.137626,4.89204,0.0253005,0,0.651519,4.03151,
0.174,0.13762,4.8917,0.0255978,0,0.651443,4.03117,
0.175,0.137614,4.89135,0.0258969,0,0.651368,4.03084,
0.176,0.137607,4.891,0.0261977,0,0.651292,4.0305,
0.177,0.137601,4.89065,0.0265003,0,0.651215,4.03015,
0.178,0.137595,4.89029,0.0268046,0,0.651139,4.02981,
0.179,0.137588,4.88994,0.0271108,0,0.651061,4.02946,
0.18,0.137582,4.88958,0.0274187,0,0.650984,4.02912,
0.181,0.137575,4.88922,0.0277284,0,0.650906,4.02877,
0.182,0.137569,4.88886,0.0280399,0,0.650827,4.02842,
0.183,0.137562,4.88849,0.0283531,0,0.650748,4.02806,
0.184,0.137555,4.88813,0.0286682,0,0.650669,4.02771,
0.185,0.137549,4.88776,0.028985,0,0.650589,4.02735,
0.186,0.137542,4.88739,0.0293036,0,0.650508,4.02699,
0.187,0.137535,4.88702,0.029624,0,0.650428,4.02663,
0.188,0.137528,4.88664,0.0299462,0,0.650347,4.02627,
0.189,0.137522,4.88627,0.0302702,0,0.650265,4.0259,
0.19,0.137515,4.88589,0.0305959,0,0.650183,4.02554,
0.191,0.137508,4.88551,0.0309234,0,0.650101,4.02517,
0.192,0.137501,4.88513,0.0312528,0,0.650018,4.0248,
0.193,0.137494,4.88474,0.0315839,0,0.649934,4.02442,
0.194,0.137487,4.88436,0.0319168,0,0.649851,4.02405,
0.195,0.13748,4.88397,0.0322515,0,0.649767,4.02367,
0.196,0.137473,4.88358,0.032588,0,0.649682,4.02329,
0.197,0.137466,4.88319,0.0329262,0,0.649597,4.02291,
0.198,0.137459,4.88279,0.0332663,0,0.649512,4.02253,
0.199,0.137452,4.8824,0.0336082,0,0.649426,4.02215,
0.2,0.137444,4.882,0.0339518,0,0.64934,4.02176,
0.201,0.137437,4.8816,0.0342973,0,0.649253,4.02137,
0.202,0.13743,4.8812,0.0346446,0,0.649166,4.02098,
0.203,0.137423,4.8808,0.0349936,0,0.649078,4.02059,
0.204,0.137415,4.88039,0.0353445,0,0.64899,4.0202,
0.205,0.137408,4.87998,0.0356971,0,0.648902,4.0198,
0.206,0.1374,4.87957,0.0360516,0,0.648813,4.0194,
0.207,0.137393,4.87916,0.0364078,0,0.648724,4.019,
0.208,0.137386,4.87875,0.0367659,0,0.648634,4.0186,
0.209,0.137378,4.87833,0.0371257,0,0.648544,4.0182,
0.21,0.13737,4.87791,0.0374874,0,0.648453,4.01779,
0.211,0.137363,4.87749,0.0378509,0,0.648362,4.01738,
0.212,0.137355,4.87707,0.0382162,0,0.648271,4.01697,
0.213,0.137348,4.87665,0.0385833,0,0.648179,4.01656,
0.214,0.13734,4.87622,0.0389522,0,0.648087,4.01615,
0.215,0.137332,4.87579,0.0393229,0,0.647994,4.01573,
0.216,0.137324,4.87536,0.0396954,0,0.647901,4.01532,
0.217,0.137317,4.87493,0.0400697,0,0.647808,4.0149,
0.218,0.137309,4.8745,0.0404458,0,0.647714,4.01448,
0.219,0.137301,4.87406,0.0408238,0,0.647619,4.01405,
0.22,0.137293,4.87362,0.0412036,0,0.647524,4.01363,
0.221,0.137285,4.87318,0.0415851,0,0.647429,4.0132,
0.222,0.137277,4.87274,0.0419685,0,0.647333,4.01277,
0.223,0.137269,4.8723,0.0423538,0,0.647237,4.01234,
0.224,0.137261,4.87185,0.0427408,0,0.647141,4.01191,
0.225,0.137253,4.8714,0.0431296,0,0.647044,4.01147,
0.226,0.137245,4.87095,0.0435203,0,0.646947,4.01104,
0.227,0.137237,4.8705,0.0439128,0,0.646849,4.0106,
0.228,0.137228,4.87005,0.0443071,0,0.646751,4.01016,
0.229,0.13722,4.86959,0.0447033,0,0.646652,4.00971,
0.23,0.137212,4.86913,0.0451012,0,0.646553,4.00927,
0.231,0.137204,4.86867,0.045501,0,0.646453,4.00882,
0.232,0.137195,4.86821,0.0459026,0,0.646354,4.00837,
0.233,0.137187,4.86775,0.0463061,0,0.646253,4.00792,
0.234,0.137178,4.86728,0.0467113,0,0.646152,4.00747,
0.235,0.13717,4.86681,0.0471184,0,0.646051,4.00702,
0.236,0.137161,4.86634,0.0475274,0,0.64595,4.00656,
0.237,0.137153,4.86587,0.0479381,0,0.645848,4.0061,
0.238,0.137144,4.8654,0.0483507,0,0.645745,4.00564,
0.239,0.137136,4.86492,0.0487652,0,0.645642,4.00518,
0.24,0.137127,4.86444,0.0491814,0,0.645539,4.00472,
0.241,0.137119,4.86396,0.0495995,0,0.645435,4.00425,
0.242,0.13711,4.86348,0.0500194,0,0.645331,4.00378,
0.243,0.137101,4.86299,0.0504412,0,0.645227,4.00331,
0.244,0.137092,4.86251,0.0508648,0,0.645122,4.00284,
0.245,0.137084,4.86202,0.0512903,0,0.645016,4.00237,
0.246,0.137075,4.86153,0.0517175,0,0.64491,4.00189,
0.247,0.137066,4.86104,0.0521467,0,0.644804,4.00141,
0.248,0.137057,4.86054,0.0525776,0,0.644698,4.00093,
0.249,0.137048,4.86005,0.0530105,0,0.64459,4.00045,
0.25,0.137039,4.85955,0.0534451,0,0.644483,3.99997,
0.251,0.13703,4.85905,0.0538816,0,0.644375,3.99948,
0.252,0.137021,4.85855,0.05432,0,0.644267,3.999,
0.253,0.137012,4.85804,0.0547602,0,0.644158,3.99851,
0.254,0.137003,4.85754,0.0552022,0,0.644049,3.99802,
0.255,0.136994,4.85703,0.0556461,0,0.643939,3.99752,
0.256,0.136984,4.85652,0.0560918,0,0.643829,3.99703,
0.257,0.136975,4.85601,0.0565394,0,0.643719,3.99653,
0.258,0.136966,4.85549,0.0569889,0,0.643608,3.99603,
0.259,0.136957,4.85498,0.0574402,0,0.643496,3.99553,
0.26,0.136947,4.85446,0.0578934,0,0.643385,3.99503,
0.261,0.136938,4.85394,0.0583484,0,0.643273,3.99452,
0.262,0.136928,4.85342,0.0588052,0,0.64316,3.99402,
0.263,0.136919,4.85289,0.059264,0,0.643047,3.99351,
0.264,0.13691,4.85237,0.0597246,0,0.642934,3.993,
0.265,0.1369,4.85184,0.060187,0,0.64282,3.99249,
0.266,0.13689,4.85131,0.0606513,0,0.642705,3.99197,
0.267,0.136881,4.85077,0.0611175,0,0.642591,3.99146,
0.268,0.136871,4.85024,0.0615855,0,0.642476,3.99094,
0.269,0.136862,4.8497,0.0620554,0,0.64236,3.99042,
0.27,0.136852,4.84917,0.0625272,0,0.642244,3.98989,
0.271,0.136842,4.84863,0.0630008,0,0.642128,3.98937,
0.272,0.136832,4.84808,0.0634763,0,0.642011,3.98884,
0.273,0.136823,4.84754,0.0639537,0,0.641894,3.98832,
0.274,0.136813,4.84699,0.064433,0,0.641776,3.98779,
0.275,0.136803,4.84644,0.0649141,0,0.641658,3.98725,
0.276,0.136793,4.84589,0.065397,0,0.64154,3.98672,
0.277,0.136783,4.84534,0.0658819,0,0.641421,3.98618,
0.278,0.136773,4.84479,0.0663686,0,0.641302,3.98565,
0.279,0.136763,4.84423,0.0668572,0,0.641182,3.98511,
0.28,0.136753,4.84367,0.0673477,0,0.641062,3.98457,
0.281,0.136743,4.84311,0.0678401,0,0.640942,3.98402,
0.282,0.136733,4.84255,0.0683343,0,0.640821,3.98348,
0.283,0.136723,4.84199,0.0688304,0,0.640699,3.98293,
0.284,0.136713,4.84142,0.0693284,0,0.640578,3.98238,
0.285,0.136702,4.84085,0.0698283,0,0.640455,3.98183,
0.286,0.136692,4.84028,0.0703301,0,0.640333,3.98128,
0.287,0.136682,4.83971,0.0708337,0,0.64021,3.98072,
0.288,0.136672,4.83914,0.0713393,0,0.640086,3.98016,
0.289,0.136661,4.83856,0.0718467,0,0.639962,3.9796,
0.29,0.136651,4.83798,0.072356,0,0.639838,3.97904,
0.291,0.13664,4.8374,0.0728672,0,0.639713,3.97848,
0.292,0.13663,4.83682,0.0733803,0,0.639588,3.97792,
0.293,0.136619,4.83623,0.0738952,0,0.639463,3.97735,
0.294,0.136609,4.83565,0.0744121,0,0.639337,3.97678,
0.295,0.136598,4.83506,0.0749309,0,0.639211,3.97621,
0.296,0.136588,4.83447,0.0754515,0,0.639084,3.97564,
0.297,0.136577,4.83388,0.0759741,0,0.638957,3.97506,
0.298,0.136566,4.83328,0.0764985,0,0.638829,3.97449,
0.299,0.136556,4.83269,0.0770248,0,0.638701,3.97391,
0.3,0.136545,4.83209,0.0775531,0,0.638573,3.97333,
0.301,0.136534,4.83149,0.0780832,0,0.638444,3.97274,
0.302,0.136523,4.83088,0.0786153,0,0.638314,3.97216,
0.303,0.136513,4.83028,0.0791492,0,0.638185,3.97157,
0.304,0.136502,4.82967,0.079685,0,0.638055,3.97099,
0.305,0.136491,4.82906,0.0802228,0,0.637924,3.9704,
0.306,0.13648,4.82845,0.0807624,0,0.637793,3.9698,
0.307,0.136469,4.82784,0.081304,0,0.637662,3.96921,
0.308,0.136458,4.82723,0.0818475,0,0.63753,3.96861,
0.309,0.136447,4.82661,0.0823928,0,0.637398,3.96802,
0.31,0.136436,4.82599,0.0829401,0,0.637266,3.96742,
0.311,0.136425,4.82537,0.0834893,0,0.637133,3.96681,
0.312,0.136413,4.82475,0.0840404,0,0.636999,3.96621,
0.313,0.136402,4.82413,0.0845934,0,0.636865,3.96561,
0.314,0.136391,4.8235,0.0851484,0,0.636731,3.965,
0.315,0.13638,4.82287,0.0857052,0,0.636597,3.96439,
0.316,0.136369,4.82224,0.086264,0,0.636462,3.96378,
0.317,0.136357,4.82161,0.0868247,0,0.636326,3.96316,
0.318,0.136346,4.82097,0.0873873,0,0.63619,3.96255,
0.319,0.136334,4.82034,0.0879518,0,0.636054,3.96193,
0.32,0.136323,4.8197,0.0885182,0,0.635917,3.96131,
0.321,0.136312,4.81906,0.0890866,0,0.63578,3.96069,
0.322,0.1363,4.81842,0.0896569,0,0.635643,3.96007,
0.323,0.136288,4.81777,0.0902291,0,0.635505,3.95944,
0.324,0.136277,4.81712,0.0908032,0,0.635366,3.95882,
0.325,0.136265,4.81648,0.0913793,0,0.635228,3.95819,
0.326,0.136254,4.81583,0.0919573,0,0.635089,3.95756,
0.327,0.136242,4.81517,0.0925372,0,0.634949,3.95692,
0.328,0.13623,4.81452,0.093119,0,0.634809,3.95629,
0.329,0.136219,4.81386,0.0937028,0,0.634669,3.95565,
0.33,0.136207,4.8132,0.0942885,0,0.634528,3.95501,
0.331,0.136195,4.81254,0.0948762,0,0.634387,3.95437,
0.332,0.136183,4.81188,0.0954657,0,0.634245,3.95373,
0.333,0.136171,4.81122,0.0960572,0,0.634103,3.95309,
0.334,0.136159,4.81055,0.0966507,0,0.633961,3.95244,
0.335,0.136147,4.80988,0.0972461,0,0.633818,3.95179,
0.336,0.136135,4.80921,0.0978434,0,0.633675,3.95114,
0.337,0.136123,4.80854,0.0984427,0,0.633531,3.95049,
0.338,0.136111,4.80786,0.0990439,0,0.633387,3.94984,
0.339,0.136099,4.80719,0.099647,0,0.633242,3.94918,
0.34,0.136087,4.80651,0.100252,0,0.633098,3.94852,
0.341,0.136075,4.80583,0.100859,0,0.632952,3.94786,
0.342,0.136063,4.80514,0.101468,0,0.632807,3.9472,
0.343,0.13605,4.80446,0.102079,0,0.632661,3.94654,
0.344,0.136038,4.80377,0.102692,0,0.632514,3.94587,
0.345,0.136026,4.80309,0.103307,0,0.632367,3.9452,
0.346,0.136014,4.80239,0.103923,0,0.63222,3.94454,
0.347,0.136001,4.8017,0.104542,0,0.632072,3.94386,
0.348,0.135989,4.80101,0.105163,0,0.631924,3.94319,
0.349,0.135976,4.80031,0.105786,0,0.631775,3.94252,
0.35,0.135964,4.79961,0.10641,0,0.631627,3.94184,
0.351,0.135951,4.79891,0.107037,0,0.631477,3.94116,
0.352,0.135939,4.79821,0.107665,0,0.631327,3.94048,
0.353,0.135926,4.7975,0.108296,0,0.631177,3.9398,
0.354,0.135914,4.7968,0.108928,0,0.631027,3.93911,
0.355,0.135901,4.79609,0.109562,0,0.630876,3.93842,
0.356,0.135888,4.79538,0.110199,0,0.630724,3.93773,
0.357,0.135876,4.79467,0.110837,0,0.630573,3.93704,
0.358,0.135863,4.79395,0.111477,0,0.63042,3.93635,
0.359,0.13585,4.79323,0.112119,0,0.630268,3.93566,
0.36,0.135837,4.79252,0.112764,0,0.630115,3.93496,
0.361,0.135824,4.79179,0.11341,0,0.629962,3.93426,
0.362,0.135812,4.79107,0.114058,0,0.629808,3.93356,
0.363,0.135799,4.79035,0.114708,0,0.629654,3.93286,
0.364,0.135786,4.78962,0.11536,0,0.629499,3.93215,
0.365,0.135773,4.78889,0.116014,0,0.629344,3.93145,
0.366,0.13576,4.78816,0.11667,0,0.629189,3.93074,
0.367,0.135747,4.78743,0.117328,0,0.629033,3.93003,
0.368,0.135734,4.78669,0.117988,0,0.628876,3.92932,
0.369,0.13572,4.78596,0.11865,0,0.62872,3.9286,
0.37,0.135707,4.78522,0.119314,0,0.628563,3.92789,
0.371,0.135694,4.78448,0.11998,0,0.628405,3.92717,
0.372,0.135681,4.78374,0.120648,0,0.628248,3.92645,
0.373,0.135668,4.78299,0.121317,0,0.628089,3.92573,
0.374,0.135654,4.78224,0.121989,0,0.627931,3.92501,
0.375,0.135641,4.7815,0.122663,0,0.627772,3.92428,
0.376,0.135628,4.78074,0.123339,0,0.627612,3.92355,
0.377,0.135614,4.77999,0.124017,0,0.627453,3.92282,
0.378,0.135601,4.77924,0.124696,0,0.627292,3.92209,
0.379,0.135587,4.77848,0.125378,0,0.627132,3.92136,
0.38,0.135574,4.77772,0.126062,0,0.626971,3.92062,
0.381,0.13556,4.77696,0.126748,0,0.626809,3.91989,
0.382,0.135547,4.7762,0.127435,0,0.626647,3.91915,
0.383,0.135533,4.77543,0.128125,0,0.626485,3.91841,
0.384,0.13552,4.77467,0.128817,0,0.626323,3.91766,
0.385,0.135506,4.7739,0.12951,0,0.626159,3.91692,
0.386,0.135492,4.77313,0.130206,0,0.625996,3.91617,
0.387,0.135479,4.77235,0.130904,0,0.625832,3.91542,
0.388,0.135465,4.77158,0.131603,0,0.625668,3.91467,
0.389,0.135451,4.7708,0.132305,0,0.625503,3.91392,
0.39,0.135437,4.77002,0.133009,0,0.625338,3.91316,
0.391,0.135423,4.76924,0.133714,0,0.625173,3.91241,
0.392,0.135409,4.76846,0.134422,0,0.625007,3.91165,
0.393,0.135395,4.76767,0.135132,0,0.624841,3.91089,
0.394,0.135381,4.76689,0.135843,0,0.624674,3.91013,
0.395,0.135367,4.7661,0.136557,0,0.624507,3.90936,
0.396,0.135353,4.76531,0.137273,0,0.62434,3.9086,
0.397,0.135339,4.76452,0.13799,0,0.624172,3.90783,
0.398,0.135325,4.76372,0.13871,0,0.624004,3.90706,
0.399,0.135311,4.76292,0.139432,0,0.623835,3.90629,
0.4,0.135297,4.76212,0.140155,0,0.623666,3.90551,
0.401,0.135283,4.76132,0.140881,0,0.623497,3.90474,
0.402,0.135269,4.76052,0.141609,0,0.623327,3.90396,
0.403,0.135254,4.75972,0.142339,0,0.623157,3.90318,
0.404,0.13524,4.75891,0.14307,0,0.622986,3.9024,
0.405,0.135226,4.7581,0.143804,0,0.622815,3.90161,
0.406,0.135211,4.75729,0.14454,0,0.622644,3.90083,
0.407,0.135197,4.75648,0.145278,0,0.622472,3.90004,
0.408,0.135182,4.75566,0.146018,0,0.6223,3.89925,
0.409,0.135168,4.75484,0.146759,0,0.622128,3.89846,
0.41,0.135153,4.75403,0.147503,0,0.621955,3.89767,
0.411,0.135139,4.75321,0.148249,0,0.621781,3.89687,
0.412,0.135124,4.75238,0.148997,0,0.621608,3.89608,
0.413,0.13511,4.75156,0.149747,0,0.621434,3.89528,
0.414,0.135095,4.75073,0.150499,0,0.621259,3.89448,
0.415,0.13508,4.7499,0.151253,0,0.621084,3.89367,
0.416,0.135066,4.74907,0.152009,0,0.620909,3.89287,
0.417,0.135051,4.74824,0.152767,0,0.620733,3.89206,
0.418,0.135036,4.7474,0.153527,0,0.620557,3.89125,
0.419,0.135021,4.74657,0.154289,0,0.620381,3.89044,
0.42,0.135007,4.74573,0.155053,0,0.620204,3.88963,
0.421,0.134992,4.74489,0.155819,0,0.620027,3.88882,
0.422,0.134977,4.74404,0.156588,0,0.619849,3.888,
0.423,0.134962,4.7432,0.157358,0,0.619671,3.88718,
0.424,0.134947,4.74235,0.15813,0,0.619492,3.88636,
0.425,0.134932,4.7415,0.158904,0,0.619314,3.88554,
