time,actualComX,actualComY,springLegDelta,Phase,footInBaseX,footInBaseY
0.136,0.133095,4.90281,0.0142533,0,0.597471,4.05025,
0.137,0.133021,4.90252,0.0144766,0,0.596598,4.05011,
0.138,0.132947,4.90224,0.0147018,0,0.59572,4.04997,
0.139,0.132873,4.90196,0.014929,0,0.594836,4.04983,
0.14,0.132798,4.90167,0.0151582,0,0.593946,4.04968,
0.141,0.132722,4.90138,0.0153894,0,0.59305,4.04954,
0.142,0.132646,4.90109,0.0156226,0,0.592149,4.0494,
0.143,0.13257,4.90079,0.0158578,0,0.591243,4.04925,
0.144,0.132493,4.9005,0.016095,0,0.590331,4.04911,
0.145,0.132415,4.9002,0.0163342,0,0.589413,4.04896,
0.146,0.132337,4.8999,0.0165754,0,0.58849,4.04882,
0.147,0.132259,4.8996,0.0168186,0,0.587561,4.04867,
0.148,0.13218,4.89929,0.0170639,0,0.586627,4.04852,
0.149,0.1321,4.89899,0.0173113,0,0.585687,4.04837,
0.15,0.13202,4.89868,0.0175606,0,0.584742,4.04822,
0.151,0.13194,4.89837,0.0178121,0,0.583792,4.04807,
0.152,0.131859,4.89806,0.0180656,0,0.582836,4.04792,
0.153,0.131778,4.89774,0.0183211,0,0.581875,4.04777,
0.154,0.131696,4.89743,0.0185788,0,0.580908,4.04762,
0.155,0.131614,4.89711,0.0188385,0,0.579937,4.04746,
0.156,0.131531,4.89679,0.0191003,0,0.578959,4.04731,
0.157,0.131448,4.89646,0.0193642,0,0.577977,4.04716,
0.158,0.131364,4.89614,0.0196302,0,0.576989,4.047,
0.159,0.13128,4.89581,0.0198984,0,0.575996,4.04685,
0.16,0.131196,4.89548,0.0201686,0,0.574998,4.04669,
0.161,0.131111,4.89515,0.020441,0,0.573994,4.04653,
0.162,0.131025,4.89482,0.0207155,0,0.572985,4.04638,
0.163,0.130939,4.89448,0.0209921,0,0.571971,4.04622,
0.164,0.130853,4.89415,0.0212709,0,0.570952,4.04606,
0.165,0.130766,4.89381,0.0215518,0,0.569928,4.0459,
0.166,0.130679,4.89346,0.0218349,0,0.568899,4.04574,
0.167,0.130591,4.89312,0.0221201,0,0.567864,4.04558,
0.168,0.130503,4.89277,0.0224076,0,0.566825,4.04542,
0.169,0.130414,4.89243,0.0226972,0,0.56578,4.04525,
0.17,0.130325,4.89208,0.022989,0,0.56473,4.04509,
0.171,0.130235,4.89172,0.0232829,0,0.563676,4.04493,
0.172,0.130145,4.89137,0.0235791,0,0.562616,4.04476,
0.173,0.130055,4.89101,0.0238775,0,0.561551,4.0446,
0.174,0.129964,4.89066,0.0241781,0,0.560482,4.04443,
0.175,0.129872,4.8903,0.0244809,0,0.559407,4.04427,
0.176,0.129781,4.88993,0.024786,0,0.558328,4.0441,
0.177,0.129688,4.88957,0.0250933,0,0.557243,4.04394,
0.178,0.129596,4.8892,0.0254028,0,0.556154,4.04377,
0.179,0.129503,4.88883,0.0257146,0,0.55506,4.0436,
0.18,0.129409,4.88846,0.0260286,0,0.553961,4.04343,
0.181,0.129315,4.88809,0.0263449,0,0.552858,4.04326,
0.182,0.129221,4.88771,0.0266635,0,0.551749,4.04309,
0.183,0.129126,4.88734,0.0269844,0,0.550636,4.04292,
0.184,0.12903,4.88696,0.0273075,0,0.549518,4.04275,
0.185,0.128935,4.88658,0.0276329,0,0.548395,4.04258,
0.186,0.128838,4.88619,0.0279606,0,0.547268,4.04241,
0.187,0.128742,4.88581,0.0282907,0,0.546136,4.04224,
0.188,0.128645,4.88542,0.028623,0,0.544999,4.04206,
0.189,0.128547,4.88503,0.0289577,0,0.543858,4.04189,
0.19,0.12845,4.88464,0.0292947,0,0.542712,4.04171,
0.191,0.128351,4.88424,0.029634,0,0.541561,4.04154,
0.192,0.128253,4.88385,0.0299756,0,0.540406,4.04136,
0.193,0.128153,4.88345,0.0303196,0,0.539247,4.04119,
0.194,0.128054,4.88305,0.030666,0,0.538083,4.04101,
0.195,0.127954,4.88265,0.0310147,0,0.536914,4.04084,
0.196,0.127854,4.88224,0.0313658,0,0.535741,4.04066,
0.197,0.127753,4.88184,0.0317193,0,0.534564,4.04048,
0.198,0.127652,4.88143,0.0320751,0,0.533382,4.0403,
0.199,0.12755,4.88102,0.0324333,0,0.532195,4.04012,
0.2,0.127448,4.8806,0.032794,0,0.531005,4.03994,
0.201,0.127346,4.88019,0.033157,0,0.52981,4.03976,
0.202,0.127243,4.87977,0.0335224,0,0.52861,4.03958,
0.203,0.127139,4.87935,0.0338903,0,0.527407,4.0394,
0.204,0.127036,4.87893,0.0342606,0,0.526199,4.03922,
0.205,0.126932,4.87851,0.0346333,0,0.524987,4.03904,
0.206,0.126827,4.87808,0.0350084,0,0.52377,4.03886,
0.207,0.126723,4.87765,0.035386,0,0.52255,4.03868,
0.208,0.126617,4.87723,0.0357661,0,0.521325,4.03849,
0.209,0.126512,4.87679,0.0361486,0,0.520096,4.03831,
0.21,0.126406,4.87636,0.0365335,0,0.518863,4.03812,
0.211,0.126299,4.87592,0.0369209,0,0.517626,4.03794,
0.212,0.126192,4.87549,0.0373108,0,0.516385,4.03776,
0.213,0.126085,4.87505,0.0377032,0,0.515139,4.03757,
0.214,0.125978,4.8746,0.0380981,0,0.51389,4.03738,
0.215,0.12587,4.87416,0.0384955,0,0.512637,4.0372,
0.216,0.125761,4.87371,0.0388953,0,0.51138,4.03701,
0.217,0.125653,4.87326,0.0392977,0,0.510118,4.03682,
0.218,0.125544,4.87281,0.0397026,0,0.508853,4.03664,
0.219,0.125434,4.87236,0.04011,0,0.507584,4.03645,
0.22,0.125324,4.8719,0.04052,0,0.506311,4.03626,
0.221,0.125214,4.87145,0.0409325,0,0.505034,4.03607,
0.222,0.125103,4.87099,0.0413475,0,0.503754,4.03588,
0.223,0.124993,4.87053,0.0417651,0,0.50247,4.03569,
0.224,0.124881,4.87006,0.0421852,0,0.501181,4.0355,
0.225,0.124769,4.8696,0.0426079,0,0.499889,4.03531,
0.226,0.124657,4.86913,0.0430332,0,0.498594,4.03512,
0.227,0.124545,4.86866,0.043461,0,0.497294,4.03493,
0.228,0.124432,4.86819,0.0438914,0,0.495991,4.03473,
0.229,0.124319,4.86772,0.0443244,0,0.494685,4.03454,
0.23,0.124205,4.86724,0.04476,0,0.493375,4.03435,
0.231,0.124091,4.86676,0.0451981,0,0.492061,4.03415,
0.232,0.123977,4.86628,0.0456389,0,0.490743,4.03396,
0.233,0.123863,4.8658,0.0460823,0,0.489422,4.03377,
0.234,0.123748,4.86531,0.0465283,0,0.488098,4.03357,
0.235,0.123632,4.86483,0.046977,0,0.48677,4.03338,
0.236,0.123517,4.86434,0.0474282,0,0.485439,4.03318,
0.237,0.123401,4.86385,0.0478821,0,0.484104,4.03299,
0.238,0.123284,4.86336,0.0483386,0,0.482765,4.03279,
0.239,0.123168,4.86286,0.0487978,0,0.481424,4.03259,
0.24,0.123051,4.86236,0.0492596,0,0.480079,4.0324,
0.241,0.122933,4.86186,0.0497241,0,0.478731,4.0322,
0.242,0.122815,4.86136,0.0501912,0,0.477379,4.032,
0.243,0.122697,4.86086,0.050661,0,0.476024,4.0318,
0.244,0.122579,4.86035,0.0511335,0,0.474666,4.0316,
0.245,0.12246,4.85985,0.0516087,0,0.473305,4.0314,
0.246,0.122341,4.85934,0.0520865,0,0.47194,4.0312,
0.247,0.122222,4.85882,0.052567,0,0.470573,4.031,
0.248,0.122102,4.85831,0.0530503,0,0.469202,4.0308,
0.249,0.121982,4.85779,0.0535362,0,0.467828,4.0306,
0.25,0.121861,4.85727,0.0540248,0,0.466451,4.0304,
0.251,0.121741,4.85675,0.0545161,0,0.465071,4.0302,
0.252,0.12162,4.85623,0.0550102,0,0.463688,4.03,
0.253,0.121498,4.85571,0.055507,0,0.462302,4.02979,
0.254,0.121376,4.85518,0.0560065,0,0.460912,4.02959,
0.255,0.121254,4.85465,0.0565087,0,0.45952,4.02939,
0.256,0.121132,4.85412,0.0570136,0,0.458126,4.02918,
0.257,0.121009,4.85359,0.0575213,0,0.456728,4.02898,
0.258,0.120886,4.85305,0.0580318,0,0.455327,4.02878,
0.259,0.120763,4.85251,0.058545,0,0.453924,4.02857,
0.26,0.12064,4.85197,0.0590609,0,0.452517,4.02837,
0.261,0.120516,4.85143,0.0595796,0,0.451108,4.02816,
0.262,0.120391,4.85089,0.0601011,0,0.449696,4.02795,
0.263,0.120267,4.85034,0.0606253,0,0.448282,4.02775,
0.264,0.120142,4.84979,0.0611523,0,0.446865,4.02754,
0.265,0.120017,4.84924,0.0616821,0,0.445445,4.02733,
0.266,0.119892,4.84869,0.0622146,0,0.444022,4.02712,
0.267,0.119766,4.84814,0.06275,0,0.442597,4.02692,
0.268,0.11964,4.84758,0.0632881,0,0.441169,4.02671,
0.269,0.119513,4.84702,0.063829,0,0.439739,4.0265,
0.27,0.119387,4.84646,0.0643728,0,0.438306,4.02629,
0.271,0.11926,4.8459,0.0649193,0,0.436871,4.02608,
0.272,0.119133,4.84533,0.0654686,0,0.435433,4.02587,
0.273,0.119005,4.84477,0.0660208,0,0.433993,4.02566,
0.274,0.118877,4.8442,0.0665757,0,0.43255,4.02545,
0.275,0.118749,4.84363,0.0671335,0,0.431105,4.02523,
0.276,0.118621,4.84305,0.067694,0,0.429658,4.02502,
0.277,0.118492,4.84248,0.0682575,0,0.428208,4.02481,
0.278,0.118364,4.8419,0.0688237,0,0.426756,4.0246,
0.279,0.118234,4.84132,0.0693928,0,0.425302,4.02438,
0.28,0.118105,4.84074,0.0699647,0,0.423845,4.02417,
0.281,0.117975,4.84015,0.0705394,0,0.422387,4.02395,
0.282,0.117845,4.83956,0.071117,0,0.420926,4.02374,
0.283,0.117715,4.83898,0.0716974,0,0.419463,4.02352,
0.284,0.117584,4.83839,0.0722807,0,0.417997,4.02331,
0.285,0.117454,4.83779,0.0728668,0,0.41653,4.02309,
0.286,0.117322,4.8372,0.0734557,0,0.415061,4.02287,
0.287,0.117191,4.8366,0.0740476,0,0.413589,4.02266,
0.288,0.11706,4.836,0.0746422,0,0.412116,4.02244,
0.289,0.116928,4.8354,0.0752398,0,0.41064,4.02222,
0.29,0.116795,4.8348,0.0758402,0,0.409163,4.022,
0.291,0.116663,4.83419,0.0764435,0,0.407684,4.02178,
0.292,0.11653,4.83358,0.0770496,0,0.406202,4.02156,
0.293,0.116398,4.83297,0.0776586,0,0.404719,4.02134,
0.294,0.116264,4.83236,0.0782705,0,0.403234,4.02112,
0.295,0.116131,4.83175,0.0788853,0,0.401748,4.0209,
0.296,0.115997,4.83113,0.0795029,0,0.400259,4.02068,
0.297,0.115863,4.83051,0.0801234,0,0.398769,4.02046,
0.298,0.115729,4.82989,0.0807468,0,0.397277,4.02023,
0.299,0.115595,4.82927,0.0813731,0,0.395783,4.02001,
0.3,0.11546,4.82864,0.0820023,0,0.394287,4.01979,
0.301,0.115325,4.82801,0.0826343,0,0.39279,4.01956,
0.302,0.11519,4.82739,0.0832693,0,0.391292,4.01934,
0.303,0.115055,4.82675,0.0839071,0,0.389791,4.01911,
0.304,0.114919,4.82612,0.0845478,0,0.388289,4.01888,
0.305,0.114784,4.82548,0.0851915,0,0.386786,4.01866,
0.306,0.114648,4.82485,0.085838,0,0.385281,4.01843,
0.307,0.114511,4.82421,0.0864874,0,0.383775,4.0182,
0.308,0.114375,4.82356,0.0871397,0,0.382267,4.01797,
0.309,0.114238,4.82292,0.0877949,0,0.380758,4.01774,
0.31,0.114101,4.82227,0.088453,0,0.379247,4.01751,
0.311,0.113964,4.82162,0.089114,0,0.377735,4.01728,
0.312,0.113827,4.82097,0.0897779,0,0.376222,4.01705,
0.313,0.113689,4.82032,0.0904448,0,0.374707,4.01682,
0.314,0.113551,4.81967,0.0911145,0,0.373191,4.01659,
0.315,0.113413,4.81901,0.0917871,0,0.371674,4.01636,
0.316,0.113275,4.81835,0.0924626,0,0.370155,4.01612,
0.317,0.113136,4.81769,0.093141,0,0.368636,4.01589,
0.318,0.112998,4.81702,0.0938224,0,0.367115,4.01565,
0.319,0.112859,4.81636,0.0945066,0,0.365593,4.01542,
0.32,0.11272,4.81569,0.0951938,0,0.36407,4.01518,
0.321,0.11258,4.81502,0.0958838,0,0.362546,4.01495,
0.322,0.112441,4.81435,0.0965768,0,0.36102,4.01471,
0.323,0.112301,4.81367,0.0972726,0,0.359494,4.01447,
0.324,0.112161,4.813,0.0979714,0,0.357967,4.01423,
0.325,0.112021,4.81232,0.0986731,0,0.356439,4.01399,
0.326,0.111881,4.81164,0.0993777,0,0.35491,4.01375,
0.327,0.11174,4.81095,0.100085,0,0.35338,4.01351,
0.328,0.111599,4.81027,0.100796,0,0.351849,4.01327,
0.329,0.111458,4.80958,0.101509,0,0.350317,4.01303,
0.33,0.111317,4.80889,0.102225,0,0.348784,4.01278,
0.331,0.111176,4.8082,0.102944,0,0.347251,4.01254,
0.332,0.111035,4.8075,0.103666,0,0.345716,4.0123,
0.333,0.110893,4.80681,0.104391,0,0.344181,4.01205,
0.334,0.110751,4.80611,0.105119,0,0.342645,4.0118,
0.335,0.110609,4.80541,0.10585,0,0.341109,4.01156,
0.336,0.110467,4.80471,0.106583,0,0.339572,4.01131,
0.337,0.110325,4.804,0.10732,0,0.338034,4.01106,
0.338,0.110182,4.80329,0.108059,0,0.336496,4.01081,
0.339,0.110039,4.80258,0.108801,0,0.334957,4.01056,
0.34,0.109896,4.80187,0.109546,0,0.333417,4.01031,
0.341,0.109753,4.80116,0.110295,0,0.331877,4.01006,
0.342,0.10961,4.80044,0.111045,0,0.330336,4.00981,
0.343,0.109467,4.79973,0.111799,0,0.328795,4.00955,
0.344,0.109323,4.79901,0.112556,0,0.327254,4.0093,
0.345,0.109179,4.79828,0.113316,0,0.325712,4.00904,
0.346,0.109035,4.79756,0.114078,0,0.324169,4.00879,
0.347,0.108891,4.79683,0.114843,0,0.322626,4.00853,
0.348,0.108747,4.7961,0.115612,0,0.321083,4.00827,
0.349,0.108603,4.79537,0.116383,0,0.31954,4.00801,
0.35,0.108458,4.79464,0.117157,0,0.317996,4.00775,
0.351,0.108313,4.7939,0.117934,0,0.316452,4.00749,
0.352,0.108169,4.79317,0.118713,0,0.314907,4.00723,
0.353,0.108024,4.79243,0.119496,0,0.313363,4.00696,
0.354,0.107878,4.79168,0.120281,0,0.311818,4.0067,
0.355,0.107733,4.79094,0.12107,0,0.310273,4.00644,
0.356,0.107588,4.79019,0.121861,0,0.308728,4.00617,
0.357,0.107442,4.78945,0.122655,0,0.307183,4.0059,
0.358,0.107296,4.78869,0.123452,0,0.305638,4.00563,
0.359,0.10715,4.78794,0.124252,0,0.304092,4.00537,
0.36,0.107004,4.78719,0.125054,0,0.302547,4.0051,
0.361,0.106858,4.78643,0.12586,0,0.301001,4.00482,
0.362,0.106712,4.78567,0.126668,0,0.299456,4.00455,
0.363,0.106565,4.78491,0.127479,0,0.29791,4.00428,
0.364,0.106419,4.78414,0.128293,0,0.296365,4.004,
0.365,0.106272,4.78338,0.129109,0,0.29482,4.00373,
0.366,0.106125,4.78261,0.129929,0,0.293275,4.00345,
0.367,0.105978,4.78184,0.130751,0,0.29173,4.00317,
0.368,0.105831,4.78107,0.131577,0,0.290185,4.00289,
0.369,0.105684,4.78029,0.132405,0,0.28864,4.00261,
0.37,0.105536,4.77952,0.133235,0,0.287095,4.00233,
0.371,0.105389,4.77874,0.134069,0,0.285551,4.00205,
0.372,0.105241,4.77796,0.134905,0,0.284007,4.00177,
0.373,0.105094,4.77717,0.135745,0,0.282463,4.00148,
0.374,0.104946,4.77639,0.136587,0,0.28092,4.00119,
0.375,0.104798,4.7756,0.137431,0,0.279377,4.00091,
0.376,0.10465,4.77481,0.138279,0,0.277834,4.00062,
0.377,0.104501,4.77402,0.139129,0,0.276291,4.00033,
0.378,0.104353,4.77322,0.139983,0,0.274749,4.00004,
0.379,0.104205,4.77243,0.140838,0,0.273208,3.99974,
0.38,0.104056,4.77163,0.141697,0,0.271666,3.99945,
0.381,0.103908,4.77083,0.142559,0,0.270126,3.99915,
0.382,0.103759,4.77002,0.143423,0,0.268585,3.99886,
0.383,0.10361,4.76922,0.14429,0,0.267045,3.99856,
0.384,0.103461,4.76841,0.145159,0,0.265506,3.99826,
0.385,0.103312,4.7676,0.146032,0,0.263967,3.99796,
0.386,0.103163,4.76679,0.146907,0,0.262429,3.99766,
0.387,0.103014,4.76597,0.147785,0,0.260892,3.99735,
0.388,0.102864,4.76516,0.148665,0,0.259355,3.99705,
0.389,0.102715,4.76434,0.149549,0,0.257819,3.99674,
0.39,0.102565,4.76352,0.150435,0,0.256283,3.99643,
0.391,0.102416,4.76269,0.151323,0,0.254748,3.99612,
0.392,0.102266,4.76187,0.152215,0,0.253214,3.99581,
0.393,0.102116,4.76104,0.153109,0,0.25168,3.9955,
0.394,0.101966,4.76021,0.154006,0,0.250148,3.99518,
0.395,0.101816,4.75938,0.154905,0,0.248616,3.99487,
0.396,0.101666,4.75854,0.155808,0,0.247084,3.99455,
0.397,0.101516,4.75771,0.156712,0,0.245554,3.99423,
0.398,0.101366,4.75687,0.15762,0,0.244024,3.99391,
0.399,0.101215,4.75603,0.15853,0,0.242496,3.99359,
0.4,0.101065,4.75519,0.159443,0,0.240968,3.99327,
0.401,0.100914,4.75434,0.160359,0,0.239441,3.99294,
0.402,0.100764,4.75349,0.161277,0,0.237915,3.99261,
0.403,0.100613,4.75264,0.162198,0,0.23639,3.99228,
0.404,0.100462,4.75179,0.163121,0,0.234866,3.99195,
0.405,0.100311,4.75094,0.164047,0,0.233342,3.99162,
0.406,0.100161,4.75008,0.164976,0,0.23182,3.99129,
0.407,0.10001,4.74922,0.165907,0,0.230299,3.99095,
0.408,0.0998586,4.74836,0.166841,0,0.228779,3.99061,
0.409,0.0997076,4.7475,0.167777,0,0.22726,3.99027,
0.41,0.0995564,4.74663,0.168717,0,0.225742,3.98993,
0.411,0.0994052,4.74577,0.169658,0,0.224225,3.98959,
0.412,0.0992539,4.7449,0.170603,0,0.222709,3.98925,
0.413,0.0991026,4.74402,0.171549,0,0.221194,3.9889,
0.414,0.0989512,4.74315,0.172499,0,0.219681,3.98855,
0.415,0.0987997,4.74227,0.173451,0,0.218169,3.9882,
0.416,0.0986482,4.7414,0.174405,0,0.216657,3.98785,
0.417,0.0984966,4.74051,0.175362,0,0.215147,3.98749,
0.418,0.098345,4.73963,0.176322,0,0.213639,3.98714,
0.419,0.0981933,4.73875,0.177284,0,0.212131,3.98678,
0.42,0.0980416,4.73786,0.178249,0,0.210625,3.98642,
0.421,0.0978898,4.73697,0.179216,0,0.20912,3.98606,
0.422,0.0977379,4.73608,0.180186,0,0.207616,3.98569,
0.423,0.097586,4.73518,0.181158,0,0.206114,3.98533,
0.424,0.0974341,4.73429,0.182133,0,0.204613,3.98496,
0.425,0.0972821,4.73339,0.18311,0,0.203113,3.98459,
